NUMERO_REGISTRO_PRODUTO,DATA_DE_CONSUMO,QUANTIDADE_SAIDA,PREDICAO_MEDIA_MOVEL,PREDICAO_DEEPAR,VALORES,DATA_REFERENCIA,CUSTO_MEDIA_MOVEL,CUSTO_DEEPAR
100230258,2022-01-31,16,22,21,1521,2021-09-12,33462,31941
100240120,2020-02-29,4,-9999999999,-9999999999,2390,2021-08-23,0,0
100240120,2020-03-31,1,-9999999999,-9999999999,2390,2021-08-23,0,0
100240120,2020-04-30,71,-9999999999,-9999999999,2390,2021-08-23,0,0
100240120,2020-05-31,36,25,-9999999999,2390,2021-08-23,59750,0
100240120,2020-06-30,11,36,-9999999999,2390,2021-08-23,86040,0
100240120,2020-07-31,31,39,-9999999999,2390,2021-08-23,93210,0
100240120,2020-08-31,3,26,-9999999999,2390,2021-08-23,62140,0
100240120,2020-09-30,26,15,-9999999999,2390,2021-08-23,35850,0
100240120,2020-10-31,6,20,-9999999999,2390,2021-08-23,47800,0
100240120,2020-11-30,28,11,-9999999999,2390,2021-08-23,26290,0
100240120,2020-12-31,15,20,-9999999999,2390,2021-08-23,47800,0
100240120,2021-01-31,4,16,-9999999999,2390,2021-08-23,38240,0
100240120,2021-02-28,17,15,-9999999999,2390,2021-08-23,35850,0
100240120,2021-03-31,30,12,-9999999999,2390,2021-08-23,28680,0
100240120,2021-04-30,7,17,-9999999999,2390,2021-08-23,40630,0
100240120,2021-05-31,10,18,-9999999999,2390,2021-08-23,43020,0
100240120,2021-06-30,9,15,-9999999999,2390,2021-08-23,35850,0
100240120,2021-07-31,0,8,-9999999999,2390,2021-08-23,19120,0
100240120,2021-08-31,8,6,-9999999999,2390,2021-08-23,14340,0
100240120,2021-09-30,5,5,-9999999999,2390,2021-08-23,11950,0
100240120,2021-10-31,18,4,-9999999999,2390,2021-08-23,9560,0
100240120,2021-11-30,43,10,16,2390,2021-08-23,23900,38240
100240120,2021-12-31,21,22,21,2390,2021-08-23,52580,50190
100240120,2022-01-31,24,27,21,2390,2021-08-23,64530,50190
100250003,2020-02-29,40,-9999999999,-9999999999,4645,2021-08-05,0,0
100250003,2020-03-31,5,-9999999999,-9999999999,4645,2021-08-05,0,0
100250003,2020-04-30,5,-9999999999,-9999999999,4645,2021-08-05,0,0
100250003,2020-05-31,16,16,-9999999999,4645,2021-08-05,74320,0
100250003,2020-06-30,41,8,-9999999999,4645,2021-08-05,37160,0
100250003,2020-07-31,22,20,-9999999999,4645,2021-08-05,92900,0
100250003,2020-08-31,23,26,-9999999999,4645,2021-08-05,120770,0
100250003,2020-09-30,45,28,-9999999999,4645,2021-08-05,130060,0
100250003,2020-10-31,41,30,-9999999999,4645,2021-08-05,139350,0
100250003,2020-11-30,9,36,-9999999999,4645,2021-08-05,167220,0
100250003,2020-12-31,28,31,-9999999999,4645,2021-08-05,143995,0
100250003,2021-01-31,48,26,-9999999999,4645,2021-08-05,120770,0
100250003,2021-02-28,4,28,-9999999999,4645,2021-08-05,130060,0
100250003,2021-03-31,17,26,-9999999999,4645,2021-08-05,120770,0
100250003,2021-04-30,36,23,-9999999999,4645,2021-08-05,106835,0
100250003,2021-05-31,0,19,-9999999999,4645,2021-08-05,88255,0
100250003,2021-06-30,17,17,-9999999999,4645,2021-08-05,78965,0
100250003,2021-07-31,23,17,-9999999999,4645,2021-08-05,78965,0
100250003,2021-08-31,69,13,-9999999999,4645,2021-08-05,60385,0
100250003,2021-09-30,32,36,-9999999999,4645,2021-08-05,167220,0
100250003,2021-10-31,28,41,-9999999999,4645,2021-08-05,190445,0
100250003,2021-11-30,13,43,19,4645,2021-08-05,199735,88255
100250003,2021-12-31,17,24,22,4645,2021-08-05,111480,102190
100250003,2022-01-31,2,19,20,4645,2021-08-05,88255,92900
100250025,2020-02-29,28,-9999999999,-9999999999,1473,2021-08-16,0,0
100250025,2020-03-31,17,-9999999999,-9999999999,1473,2021-08-16,0,0
100250025,2020-04-30,10,-9999999999,-9999999999,1473,2021-08-16,0,0
100250025,2020-05-31,54,18,-9999999999,1473,2021-08-16,26514,0
100250025,2020-06-30,17,27,-9999999999,1473,2021-08-16,39771,0
100250025,2020-07-31,29,27,-9999999999,1473,2021-08-16,39771,0
100250025,2020-08-31,9,33,-9999999999,1473,2021-08-16,48609,0
100250025,2020-09-30,2,18,-9999999999,1473,2021-08-16,26514,0
100250025,2020-10-31,15,13,-9999999999,1473,2021-08-16,19149,0
100250025,2020-11-30,8,8,-9999999999,1473,2021-08-16,11784,0
100250025,2020-12-31,34,8,-9999999999,1473,2021-08-16,11784,0
100250025,2021-01-31,18,19,-9999999999,1473,2021-08-16,27987,0
100250025,2021-02-28,3,20,-9999999999,1473,2021-08-16,29460,0
100250025,2021-03-31,19,18,-9999999999,1473,2021-08-16,26514,0
100250025,2021-04-30,21,13,-9999999999,1473,2021-08-16,19149,0
100250025,2021-05-31,11,14,-9999999999,1473,2021-08-16,20622,0
100250025,2021-06-30,33,17,-9999999999,1473,2021-08-16,25041,0
100250025,2021-07-31,16,21,-9999999999,1473,2021-08-16,30933,0
100250025,2021-08-31,11,20,-9999999999,1473,2021-08-16,29460,0
100250025,2021-09-30,11,20,-9999999999,1473,2021-08-16,29460,0
100250025,2021-10-31,2,12,-9999999999,1473,2021-08-16,17676,0
100250025,2021-11-30,19,8,15,1473,2021-08-16,11784,22095
100250025,2021-12-31,17,10,15,1473,2021-08-16,14730,22095
100250025,2022-01-31,5,12,18,1473,2021-08-16,17676,26514
100250051,2020-02-29,3,-9999999999,-9999999999,2596,2021-07-20,0,0
100250051,2020-03-31,16,-9999999999,-9999999999,2596,2021-07-20,0,0
100250051,2020-04-30,17,-9999999999,-9999999999,2596,2021-07-20,0,0
100250051,2020-05-31,25,12,-9999999999,2596,2021-07-20,31152,0
100250051,2020-06-30,15,19,-9999999999,2596,2021-07-20,49324,0
100250051,2020-07-31,15,19,-9999999999,2596,2021-07-20,49324,0
100250051,2020-08-31,4,18,-9999999999,2596,2021-07-20,46728,0
100250051,2020-09-30,31,11,-9999999999,2596,2021-07-20,28556,0
100250051,2020-10-31,10,16,-9999999999,2596,2021-07-20,41536,0
100250051,2020-11-30,18,15,-9999999999,2596,2021-07-20,38940,0
100250051,2020-12-31,2,19,-9999999999,2596,2021-07-20,49324,0
100250051,2021-01-31,65,10,-9999999999,2596,2021-07-20,25960,0
100250051,2021-02-28,10,28,-9999999999,2596,2021-07-20,72688,0
100250051,2021-03-31,48,25,-9999999999,2596,2021-07-20,64900,0
100250051,2021-04-30,15,41,-9999999999,2596,2021-07-20,106436,0
100250051,2021-05-31,1,24,-9999999999,2596,2021-07-20,62304,0
100250051,2021-06-30,7,21,-9999999999,2596,2021-07-20,54516,0
100250051,2021-07-31,3,7,-9999999999,2596,2021-07-20,18172,0
100250051,2021-08-31,11,3,-9999999999,2596,2021-07-20,7788,0
100250051,2021-09-30,20,7,-9999999999,2596,2021-07-20,18172,0
100250051,2021-10-31,2,11,-9999999999,2596,2021-07-20,28556,0
100250051,2021-11-30,28,11,13,2596,2021-07-20,28556,33748
100250051,2021-12-31,32,16,12,2596,2021-07-20,41536,31152
100250051,2022-01-31,2,20,17,2596,2021-07-20,51920,44132
100250078,2020-02-29,21,-9999999999,-9999999999,662,2021-07-25,0,0
100250078,2020-03-31,7,-9999999999,-9999999999,662,2021-07-25,0,0
100250078,2020-04-30,24,-9999999999,-9999999999,662,2021-07-25,0,0
100250078,2020-05-31,20,17,-9999999999,662,2021-07-25,11254,0
100250078,2020-06-30,32,17,-9999999999,662,2021-07-25,11254,0
100250078,2020-07-31,31,25,-9999999999,662,2021-07-25,16550,0
100250078,2020-08-31,16,27,-9999999999,662,2021-07-25,17874,0
100250078,2020-09-30,9,26,-9999999999,662,2021-07-25,17212,0
100250078,2020-10-31,7,18,-9999999999,662,2021-07-25,11916,0
100250078,2020-11-30,20,10,-9999999999,662,2021-07-25,6620,0
100250078,2020-12-31,1,12,-9999999999,662,2021-07-25,7944,0
100250078,2021-01-31,0,9,-9999999999,662,2021-07-25,5958,0
100250078,2021-02-28,12,7,-9999999999,662,2021-07-25,4634,0
100250078,2021-03-31,2,4,-9999999999,662,2021-07-25,2648,0
100250078,2021-04-30,25,4,-9999999999,662,2021-07-25,2648,0
100250078,2021-05-31,24,13,-9999999999,662,2021-07-25,8606,0
100250078,2021-06-30,33,17,-9999999999,662,2021-07-25,11254,0
100250078,2021-07-31,5,27,-9999999999,662,2021-07-25,17874,0
100250078,2021-08-31,5,20,-9999999999,662,2021-07-25,13240,0
100250078,2021-09-30,23,14,-9999999999,662,2021-07-25,9268,0
100250078,2021-10-31,17,11,-9999999999,662,2021-07-25,7282,0
100250078,2021-11-30,27,15,17,662,2021-07-25,9930,11254
100250078,2021-12-31,1,22,15,662,2021-07-25,14564,9930
100250078,2022-01-31,0,15,20,662,2021-07-25,9930,13240
100250079,2020-02-29,25,-9999999999,-9999999999,3317,2021-08-11,0,0
100250079,2020-03-31,32,-9999999999,-9999999999,3317,2021-08-11,0,0
100250079,2020-04-30,7,-9999999999,-9999999999,3317,2021-08-11,0,0
100250079,2020-05-31,27,21,-9999999999,3317,2021-08-11,69657,0
100250079,2020-06-30,25,22,-9999999999,3317,2021-08-11,72974,0
100250079,2020-07-31,9,19,-9999999999,3317,2021-08-11,63023,0
100250079,2020-08-31,10,20,-9999999999,3317,2021-08-11,66340,0
100250079,2020-09-30,25,14,-9999999999,3317,2021-08-11,46438,0
100250079,2020-10-31,27,14,-9999999999,3317,2021-08-11,46438,0
100250079,2020-11-30,4,20,-9999999999,3317,2021-08-11,66340,0
100250079,2020-12-31,58,18,-9999999999,3317,2021-08-11,59706,0
100250079,2021-01-31,26,29,-9999999999,3317,2021-08-11,96193,0
100250079,2021-02-28,7,29,-9999999999,3317,2021-08-11,96193,0
100250079,2021-03-31,56,30,-9999999999,3317,2021-08-11,99510,0
100250079,2021-04-30,18,29,-9999999999,3317,2021-08-11,96193,0
100250079,2021-05-31,56,27,-9999999999,3317,2021-08-11,89559,0
100250079,2021-06-30,22,43,-9999999999,3317,2021-08-11,142631,0
100250079,2021-07-31,0,32,-9999999999,3317,2021-08-11,106144,0
100250079,2021-08-31,21,26,-9999999999,3317,2021-08-11,86242,0
100250079,2021-09-30,40,14,-9999999999,3317,2021-08-11,46438,0
100250079,2021-10-31,2,20,-9999999999,3317,2021-08-11,66340,0
100250079,2021-11-30,4,21,16,3317,2021-08-11,69657,53072
100250079,2021-12-31,12,15,15,3317,2021-08-11,49755,49755
100250079,2022-01-31,27,6,19,3317,2021-08-11,19902,63023
100250096,2020-02-29,30,-9999999999,-9999999999,2831,2021-10-12,0,0
100250096,2020-03-31,6,-9999999999,-9999999999,2831,2021-10-12,0,0
100250096,2020-04-30,2,-9999999999,-9999999999,2831,2021-10-12,0,0
100250096,2020-05-31,13,12,-9999999999,2831,2021-10-12,33972,0
100250096,2020-06-30,16,7,-9999999999,2831,2021-10-12,19817,0
100250096,2020-07-31,31,10,-9999999999,2831,2021-10-12,28310,0
100250096,2020-08-31,5,20,-9999999999,2831,2021-10-12,56620,0
100250096,2020-09-30,14,17,-9999999999,2831,2021-10-12,48127,0
100250096,2020-10-31,25,16,-9999999999,2831,2021-10-12,45296,0
100250096,2020-11-30,4,14,-9999999999,2831,2021-10-12,39634,0
100250096,2020-12-31,10,14,-9999999999,2831,2021-10-12,39634,0
100250096,2021-01-31,6,13,-9999999999,2831,2021-10-12,36803,0
100250096,2021-02-28,46,6,-9999999999,2831,2021-10-12,16986,0
100250096,2021-03-31,7,20,-9999999999,2831,2021-10-12,56620,0
100250096,2021-04-30,21,19,-9999999999,2831,2021-10-12,53789,0
100250096,2021-05-31,4,24,-9999999999,2831,2021-10-12,67944,0
100250096,2021-06-30,4,10,-9999999999,2831,2021-10-12,28310,0
100250096,2021-07-31,38,9,-9999999999,2831,2021-10-12,25479,0
100250096,2021-08-31,9,15,-9999999999,2831,2021-10-12,42465,0
100250096,2021-09-30,12,17,-9999999999,2831,2021-10-12,48127,0
100250096,2021-10-31,61,19,-9999999999,2831,2021-10-12,53789,0
100250096,2021-11-30,19,27,21,2831,2021-10-12,76437,59451
100250096,2021-12-31,0,30,17,2831,2021-10-12,84930,48127
100250096,2022-01-31,3,26,16,2831,2021-10-12,73606,45296
100250114,2020-02-29,21,-9999999999,-9999999999,3844,2021-10-21,0,0
100250114,2020-03-31,1,-9999999999,-9999999999,3844,2021-10-21,0,0
100250114,2020-04-30,59,-9999999999,-9999999999,3844,2021-10-21,0,0
100250114,2020-05-31,15,27,-9999999999,3844,2021-10-21,103788,0
100250114,2020-06-30,13,25,-9999999999,3844,2021-10-21,96100,0
100250114,2020-07-31,18,29,-9999999999,3844,2021-10-21,111476,0
100250114,2020-08-31,4,15,-9999999999,3844,2021-10-21,57660,0
100250114,2020-09-30,60,11,-9999999999,3844,2021-10-21,42284,0
100250114,2020-10-31,16,27,-9999999999,3844,2021-10-21,103788,0
100250114,2020-11-30,1,26,-9999999999,3844,2021-10-21,99944,0
100250114,2020-12-31,33,25,-9999999999,3844,2021-10-21,96100,0
100250114,2021-01-31,5,16,-9999999999,3844,2021-10-21,61504,0
100250114,2021-02-28,13,13,-9999999999,3844,2021-10-21,49972,0
100250114,2021-03-31,10,17,-9999999999,3844,2021-10-21,65348,0
100250114,2021-04-30,7,9,-9999999999,3844,2021-10-21,34596,0
100250114,2021-05-31,19,10,-9999999999,3844,2021-10-21,38440,0
100250114,2021-06-30,25,12,-9999999999,3844,2021-10-21,46128,0
100250114,2021-07-31,13,17,-9999999999,3844,2021-10-21,65348,0
100250114,2021-08-31,0,19,-9999999999,3844,2021-10-21,73036,0
100250114,2021-09-30,3,12,-9999999999,3844,2021-10-21,46128,0
100250114,2021-10-31,53,5,-9999999999,3844,2021-10-21,19220,0
100250114,2021-11-30,7,18,18,3844,2021-10-21,69192,69192
100250114,2021-12-31,39,21,21,3844,2021-10-21,80724,80724
100250114,2022-01-31,42,33,20,3844,2021-10-21,126852,76880
100290026,2020-02-29,13,-9999999999,-9999999999,972,2021-07-09,0,0
100290026,2020-03-31,30,-9999999999,-9999999999,972,2021-07-09,0,0
100290026,2020-04-30,60,-9999999999,-9999999999,972,2021-07-09,0,0
100290026,2020-05-31,7,34,-9999999999,972,2021-07-09,33048,0
100290026,2020-06-30,32,32,-9999999999,972,2021-07-09,31104,0
100290026,2020-07-31,5,33,-9999999999,972,2021-07-09,32076,0
100290026,2020-08-31,49,14,-9999999999,972,2021-07-09,13608,0
100290026,2020-09-30,28,28,-9999999999,972,2021-07-09,27216,0
100290026,2020-10-31,16,27,-9999999999,972,2021-07-09,26244,0
100290026,2020-11-30,19,31,-9999999999,972,2021-07-09,30132,0
100290026,2020-12-31,25,21,-9999999999,972,2021-07-09,20412,0
100290026,2021-01-31,16,20,-9999999999,972,2021-07-09,19440,0
100290026,2021-02-28,46,20,-9999999999,972,2021-07-09,19440,0
100290026,2021-03-31,15,29,-9999999999,972,2021-07-09,28188,0
100290026,2021-04-30,3,25,-9999999999,972,2021-07-09,24300,0
100290026,2021-05-31,6,21,-9999999999,972,2021-07-09,20412,0
100290026,2021-06-30,28,8,-9999999999,972,2021-07-09,7776,0
100290026,2021-07-31,59,12,-9999999999,972,2021-07-09,11664,0
100290026,2021-08-31,24,31,-9999999999,972,2021-07-09,30132,0
100290026,2021-09-30,20,37,-9999999999,972,2021-07-09,35964,0
100290026,2021-10-31,13,34,-9999999999,972,2021-07-09,33048,0
100290026,2021-11-30,49,19,21,972,2021-07-09,18468,20412
100290026,2021-12-31,18,27,17,972,2021-07-09,26244,16524
100290026,2022-01-31,36,26,20,972,2021-07-09,25272,19440
100290028,2020-02-29,0,-9999999999,-9999999999,2388,2021-10-24,0,0
100290028,2020-03-31,70,-9999999999,-9999999999,2388,2021-10-24,0,0
100290028,2020-04-30,7,-9999999999,-9999999999,2388,2021-10-24,0,0
100290028,2020-05-31,52,25,-9999999999,2388,2021-10-24,59700,0
100290028,2020-06-30,1,43,-9999999999,2388,2021-10-24,102684,0
100290028,2020-07-31,29,20,-9999999999,2388,2021-10-24,47760,0
100290028,2020-08-31,22,27,-9999999999,2388,2021-10-24,64476,0
100290028,2020-09-30,3,17,-9999999999,2388,2021-10-24,40596,0
100290028,2020-10-31,21,18,-9999999999,2388,2021-10-24,42984,0
100290028,2020-11-30,31,15,-9999999999,2388,2021-10-24,35820,0
100290028,2020-12-31,12,18,-9999999999,2388,2021-10-24,42984,0
100290028,2021-01-31,1,21,-9999999999,2388,2021-10-24,50148,0
100290028,2021-02-28,33,14,-9999999999,2388,2021-10-24,33432,0
100290028,2021-03-31,24,15,-9999999999,2388,2021-10-24,35820,0
100290028,2021-04-30,5,19,-9999999999,2388,2021-10-24,45372,0
100290028,2021-05-31,12,20,-9999999999,2388,2021-10-24,47760,0
100290028,2021-06-30,26,13,-9999999999,2388,2021-10-24,31044,0
100290028,2021-07-31,3,14,-9999999999,2388,2021-10-24,33432,0
100290028,2021-08-31,7,13,-9999999999,2388,2021-10-24,31044,0
100290028,2021-09-30,27,12,-9999999999,2388,2021-10-24,28656,0
100290028,2021-10-31,13,12,-9999999999,2388,2021-10-24,28656,0
100290028,2021-11-30,21,15,18,2388,2021-10-24,35820,42984
100290028,2021-12-31,59,20,18,2388,2021-10-24,47760,42984
100290028,2022-01-31,2,31,20,2388,2021-10-24,74028,47760
100290135,2020-02-29,25,-9999999999,-9999999999,4005,2021-10-24,0,0
100290135,2020-03-31,43,-9999999999,-9999999999,4005,2021-10-24,0,0
100290135,2020-04-30,8,-9999999999,-9999999999,4005,2021-10-24,0,0
100290135,2020-05-31,34,25,-9999999999,4005,2021-10-24,100125,0
100290135,2020-06-30,29,28,-9999999999,4005,2021-10-24,112140,0
100290135,2020-07-31,7,23,-9999999999,4005,2021-10-24,92115,0
100290135,2020-08-31,4,23,-9999999999,4005,2021-10-24,92115,0
100290135,2020-09-30,58,13,-9999999999,4005,2021-10-24,52065,0
100290135,2020-10-31,39,23,-9999999999,4005,2021-10-24,92115,0
100290135,2020-11-30,30,33,-9999999999,4005,2021-10-24,132165,0
100290135,2020-12-31,9,42,-9999999999,4005,2021-10-24,168210,0
100290135,2021-01-31,17,26,-9999999999,4005,2021-10-24,104130,0
100290135,2021-02-28,34,18,-9999999999,4005,2021-10-24,72090,0
100290135,2021-03-31,57,20,-9999999999,4005,2021-10-24,80100,0
100290135,2021-04-30,21,36,-9999999999,4005,2021-10-24,144180,0
100290135,2021-05-31,6,37,-9999999999,4005,2021-10-24,148185,0
100290135,2021-06-30,10,28,-9999999999,4005,2021-10-24,112140,0
100290135,2021-07-31,23,12,-9999999999,4005,2021-10-24,48060,0
100290135,2021-08-31,46,13,-9999999999,4005,2021-10-24,52065,0
100290135,2021-09-30,25,26,-9999999999,4005,2021-10-24,104130,0
100290135,2021-10-31,1,31,-9999999999,4005,2021-10-24,124155,0
100290135,2021-11-30,60,24,16,4005,2021-10-24,96120,64080
100290135,2021-12-31,31,28,21,4005,2021-10-24,112140,84105
100290135,2022-01-31,21,30,25,4005,2021-10-24,120150,100125
100290147,2020-02-29,4,-9999999999,-9999999999,1912,2021-08-08,0,0
100290147,2020-03-31,15,-9999999999,-9999999999,1912,2021-08-08,0,0
100290147,2020-04-30,18,-9999999999,-9999999999,1912,2021-08-08,0,0
100290147,2020-05-31,25,12,-9999999999,1912,2021-08-08,22944,0
100290147,2020-06-30,35,19,-9999999999,1912,2021-08-08,36328,0
100290147,2020-07-31,0,26,-9999999999,1912,2021-08-08,49712,0
100290147,2020-08-31,29,20,-9999999999,1912,2021-08-08,38240,0
100290147,2020-09-30,0,21,-9999999999,1912,2021-08-08,40152,0
100290147,2020-10-31,6,9,-9999999999,1912,2021-08-08,17208,0
100290147,2020-11-30,4,11,-9999999999,1912,2021-08-08,21032,0
100290147,2020-12-31,55,3,-9999999999,1912,2021-08-08,5736,0
100290147,2021-01-31,5,21,-9999999999,1912,2021-08-08,40152,0
100290147,2021-02-28,15,21,-9999999999,1912,2021-08-08,40152,0
100290147,2021-03-31,13,25,-9999999999,1912,2021-08-08,47800,0
100290147,2021-04-30,30,11,-9999999999,1912,2021-08-08,21032,0
100290147,2021-05-31,10,19,-9999999999,1912,2021-08-08,36328,0
100290147,2021-06-30,36,17,-9999999999,1912,2021-08-08,32504,0
100290147,2021-07-31,16,25,-9999999999,1912,2021-08-08,47800,0
100290147,2021-08-31,7,20,-9999999999,1912,2021-08-08,38240,0
100290147,2021-09-30,5,19,-9999999999,1912,2021-08-08,36328,0
100290147,2021-10-31,13,9,-9999999999,1912,2021-08-08,17208,0
100290147,2021-11-30,0,8,11,1912,2021-08-08,15296,21032
100290147,2021-12-31,25,6,13,1912,2021-08-08,11472,24856
100290147,2022-01-31,0,12,13,1912,2021-08-08,22944,24856
100290180,2020-02-29,20,-9999999999,-9999999999,2417,2021-07-31,0,0
100290180,2020-03-31,37,-9999999999,-9999999999,2417,2021-07-31,0,0
100290180,2020-04-30,13,-9999999999,-9999999999,2417,2021-07-31,0,0
100290180,2020-05-31,3,23,-9999999999,2417,2021-07-31,55591,0
100290180,2020-06-30,40,17,-9999999999,2417,2021-07-31,41089,0
100290180,2020-07-31,21,18,-9999999999,2417,2021-07-31,43506,0
100290180,2020-08-31,55,21,-9999999999,2417,2021-07-31,50757,0
100290180,2020-09-30,8,38,-9999999999,2417,2021-07-31,91846,0
100290180,2020-10-31,22,28,-9999999999,2417,2021-07-31,67676,0
100290180,2020-11-30,11,28,-9999999999,2417,2021-07-31,67676,0
100290180,2020-12-31,0,13,-9999999999,2417,2021-07-31,31421,0
100290180,2021-01-31,43,11,-9999999999,2417,2021-07-31,26587,0
100290180,2021-02-28,12,18,-9999999999,2417,2021-07-31,43506,0
100290180,2021-03-31,34,18,-9999999999,2417,2021-07-31,43506,0
100290180,2021-04-30,21,29,-9999999999,2417,2021-07-31,70093,0
100290180,2021-05-31,13,22,-9999999999,2417,2021-07-31,53174,0
100290180,2021-06-30,5,22,-9999999999,2417,2021-07-31,53174,0
100290180,2021-07-31,42,13,-9999999999,2417,2021-07-31,31421,0
100290180,2021-08-31,70,20,-9999999999,2417,2021-07-31,48340,0
100290180,2021-09-30,16,39,-9999999999,2417,2021-07-31,94263,0
100290180,2021-10-31,37,42,-9999999999,2417,2021-07-31,101514,0
100290180,2021-11-30,14,41,20,2417,2021-07-31,99097,48340
100290180,2021-12-31,8,22,16,2417,2021-07-31,53174,38672
100290180,2022-01-31,1,19,22,2417,2021-07-31,45923,53174
100290189,2020-02-29,50,-9999999999,-9999999999,1905,2021-09-27,0,0
100290189,2020-03-31,10,-9999999999,-9999999999,1905,2021-09-27,0,0
100290189,2020-04-30,21,-9999999999,-9999999999,1905,2021-09-27,0,0
100290189,2020-05-31,11,27,-9999999999,1905,2021-09-27,51435,0
100290189,2020-06-30,44,14,-9999999999,1905,2021-09-27,26670,0
100290189,2020-07-31,34,25,-9999999999,1905,2021-09-27,47625,0
100290189,2020-08-31,7,29,-9999999999,1905,2021-09-27,55245,0
100290189,2020-09-30,35,28,-9999999999,1905,2021-09-27,53340,0
100290189,2020-10-31,10,25,-9999999999,1905,2021-09-27,47625,0
100290189,2020-11-30,12,17,-9999999999,1905,2021-09-27,32385,0
100290189,2020-12-31,4,19,-9999999999,1905,2021-09-27,36195,0
100290189,2021-01-31,60,8,-9999999999,1905,2021-09-27,15240,0
100290189,2021-02-28,3,25,-9999999999,1905,2021-09-27,47625,0
100290189,2021-03-31,17,22,-9999999999,1905,2021-09-27,41910,0
100290189,2021-04-30,3,26,-9999999999,1905,2021-09-27,49530,0
100290189,2021-05-31,15,7,-9999999999,1905,2021-09-27,13335,0
100290189,2021-06-30,17,11,-9999999999,1905,2021-09-27,20955,0
100290189,2021-07-31,32,11,-9999999999,1905,2021-09-27,20955,0
100290189,2021-08-31,19,21,-9999999999,1905,2021-09-27,40005,0
100290189,2021-09-30,15,22,-9999999999,1905,2021-09-27,41910,0
100290189,2021-10-31,8,22,-9999999999,1905,2021-09-27,41910,0
100290189,2021-11-30,27,14,20,1905,2021-09-27,26670,38100
100290189,2021-12-31,5,16,20,1905,2021-09-27,30480,38100
100290189,2022-01-31,23,13,25,1905,2021-09-27,24765,47625
