NUMERO_REGISTRO_PRODUTO;IDENTIFICADOR_DO_ITEM;NOME_PRODUTO;DATA_DE_PEDIDO_DO_ITEM;DATA_DE_ENTRADA_DO_ITEM;DATA_VENCIMENTO_REGISTRO;QUANTIDADE;CUSTO_DE_AQUISIÇÃO
104971416;25351655883;ACICLOVIR;;12/03/2018;01/03/2028;;
105730556;25351689341;ACICLOVIR;;24/12/2018;01/06/2025;;
105730568;25351691204;ACICLOVIR;;14/01/2019;01/07/2025;;
100430748;25351008676;ACICLOVIR 250 MG;;21/05/2001;01/05/2011;;
105530226;25000005263;ACICLOVIR SODICO;;24/11/1998;01/11/2003;;
108970032;25351202083;ACIDALIC;;20/02/2003;01/02/2008;;
107140187;25000040857;ACIDERM;;25/04/2001;01/03/2002;;
109220102;25001006415;ACIDEX;;24/10/1988;01/10/2008;;
109220161;25351008532;ACIDEX;;17/06/2002;01/06/2007;;
127020018;25000006023;ACIDO ACELTILSALICILICO;;31/01/2000;01/01/2005;;
103110046;25000009973;ACIDO ACETIL SALICILICO;;11/07/1996;01/07/2001;;
128540001;25000003733;ACIDO ACETIL SALICILICO;;26/11/1996;01/11/2001;;
112830042;25000002501;ACIDO ACETIL SALICILICO;;14/05/1997;01/05/2002;;
131960004;25000004889;ACIDO ACETIL SALICILICO;;07/08/1998;01/08/2003;;
102270028;25000020680;ACIDO ACETIL SALICILICO;;04/06/2001;01/05/2006;;
102680632;25000013067;ACIDO ACETIL SALICILICO;;14/08/2001;01/08/2006;;
128540002;25000003734;ACIDO ACETIL SALICILICO TAMPONADO;;26/11/1996;01/11/2001;;
112330012;25000022778;ACIDO ACETILSALICILICO;;28/06/1996;01/06/2011;;
103880026;25000009468;ACIDO ACETILSALICILICO;;16/09/1996;01/09/2001;;
102030043;25000000275;ACIDO ACETILSALICILICO;;18/12/1996;01/12/2001;;
125680012;25000009201;ACIDO ACETILSALICILICO;;18/09/1997;01/09/2002;;
122020001;25023150108;ACIDO ACETILSALICILICO;;15/12/1997;01/12/2002;;
112200002;25000022209;ACIDO ACETILSALICILICO;;13/07/1998;01/07/2003;;
135480024;25992005981;ACIDO ACETILSALICILICO;;31/12/1998;01/10/2001;;
105760091;25000007072;ACIDO ACETILSALICILICO;;10/05/1999;01/05/2004;;
116070011;25992003876;ACIDO ACETILSALICILICO;;09/08/1999;01/03/2002;;
134890005;25000019001;ACIDO ACETILSALICILICO;;09/08/1999;01/08/2004;;
105110008;25023000056;ACIDO ACETILSALICILICO;;22/11/1999;01/11/2004;;
110500029;25351025520;ACIDO ACETILSALICILICO;;09/04/2001;01/04/2006;;
107140060;25001006771;ACIDO ACETILSALICILICO;;11/04/2001;01/11/2008;;
110500031;25351025521;ACIDO ACETILSALICILICO;;11/04/2001;01/04/2006;;
139330005;25351029223;ACIDO ACETILSALICILICO;;31/05/2001;01/05/2006;;
102350508;25351007423;ACIDO ACETILSALICILICO;;28/06/2001;01/06/2026;;
105350087;25000001567;ACIDO ACETILSALICILICO;;10/10/2001;01/06/2006;;
103940003;25992021051;ACIDO ACETILSALICILICO;;30/01/2002;01/02/2003;;
134690001;25016001023;ACIDO ACETILSALICILICO;;14/11/2002;01/11/2007;;
135690533;25351000427;ACIDO ACETILSALICILICO;;27/04/2009;01/04/2014;;
120190124;25351020247;ACIDO ACETILSALICILICO;;30/12/2013;01/02/2012;;
125210016;25001016017;ACIDO ACETILSALICILICO + ASSOCIACOES;;22/09/1999;01/05/2004;;
103700227;25000011097;ACIDO ACETILSALICILICO + BICARBONATO DE SODIO;;04/09/1997;01/09/2002;;
106460093;25000025244;ACIDO ACETILSALICILICO ASSOCIADO;;26/11/1996;01/11/2001;;
102030048;25000033192;ACIDO ACETILSALICILICO ASSOCIADO;;08/05/1997;01/05/2002;;
120330007;25000013114;ACIDO ACETILSALICILICO DE LISINA;;23/07/2001;01/04/2003;;
113430057;25992003408;ACIDO AMINOACETICO + ASSOCIACOES;;04/05/1999;01/02/2003;;
101830014;25019000149;ACIDO ASCORBICO;;17/05/1996;01/11/2001;;
110860002;25000026152;ACIDO ASCORBICO;;30/12/1996;01/12/2001;;
102030049;25000000274;ACIDO ASCORBICO;;17/03/1997;01/03/2002;;
135480032;25000012615;ACIDO ASCORBICO;;31/12/1998;01/09/2001;;
100630080;25991015987;ACIDO ASCORBICO;;04/06/1999;01/03/2005;;
101860026;25001004242;ACIDO ASCORBICO;;16/07/2001;01/06/2004;;
113430005;25992016832;ACIDO ASCORBICO;;15/04/2002;01/11/2004;;
106890068;25001007829;ACIDO ASCORBICO;;02/10/2002;01/09/2007;;
100020069;25000015803;ACIDO ASCORBICO + ALFA-TOCOFEROL + BETACAROTENO + MINERAIS;;16/04/1999;01/04/2004;;
101550207;25000020166;ACIDO ASCORBICO + ASSOC;;29/06/1999;01/06/2004;;
104400023;25992018247;ACIDO ASCORBICO + ASSOC.;;23/03/2001;01/03/2004;;
127020029;25000016398;ACIDO ASCORBICO + ASSOCIAÇÕES;;25/05/2000;01/05/2005;;
127000002;25023000269;ACIDO ASCORBICO + ASSOCIAÇÕES;;21/01/2002;01/01/2007;;
139330016;25351008545;ACIDO ASCORBICO + NIACINA + ASSOC. POLIVITAMINAS;;08/01/2003;01/01/2008;;
102850050;25001006492;ACIDO ASCORBICO + PARACETAMOL + CLORIDRATO DE FENILEFRINA;;20/12/2002;01/12/2007;;
127020023;25000013076;ACIDO ASCORBICO+COMPLEXO B;;31/01/2000;01/02/2005;;
116540003;25000015061;ACIDO ASCÓRBICO;;18/04/2001;01/04/2006;;
126250023;25000027815;ACIDO BENZOICO + ASSOCIAÇÕES;;01/11/1996;01/10/2006;;
115700008;25000016646;ACIDO BENZOICO + IODETO DE POTASSIO +IODO;;29/04/2002;01/04/2012;;
106890042;25001009994;ACIDO BENZOICO/IODO/IODETO DE POTASSIO;;06/06/2001;01/11/2005;;
101430025;25992015818;ACIDO DEHIDROCOLICO + CLORETO DE COLINA + GLICOCOLA;;03/05/2002;01/11/2009;;
103740008;25000014298;ACIDO DEHIDROCOLICO+EXTRATO FITOTERAPICOS+FOSFATO SODIO;;01/03/2002;01/02/2007;;
126940006;25000004474;ACIDO DIMERCAPTOSSUCCINICO;;21/03/2000;01/03/2005;;
113980022;25000012182;ACIDO DIMERCAPTOSUCCINICO;;21/03/2000;01/03/2005;;
104340029;25000033781;ACIDO FOLICO;;28/01/2000;01/02/2005;;
136700014;25000020023;ACIDO FOLICO;;22/05/2000;01/05/2005;;
100430605;25000005892;ACIDO FOLICO - EUROFARMA;;25/07/1996;01/07/2001;;
100470002;25000013637;ACIDO FOLINICO;;07/11/1996;01/11/2001;;
108580212;25000000950;ACIDO FOLINICO;;22/05/2000;01/05/2005;;
107150156;25000013789;ACIDO FOLINICO;;18/09/2002;01/09/2012;;
109640001;25992001631;ACIDO FÊNICO;;06/06/2000;01/11/2012;;
105830201;25992009472;ACIDO L-GLUTAMICO + FENITOINA;;26/09/1997;01/11/2001;;
100470531;25351669327;ACIDO MEFENAMICO;;15/12/2014;01/12/2019;;
100431303;25351415062;ACIDO MEFENAMICO;;13/04/2020;01/04/2030;;
135170062;25351330137;ACIDO MEFENAMICO;;27/12/2021;01/04/2030;;
121550010;25000000377;ACIDO NALIDIXICO;;30/03/1994;01/03/2004;;
108580177;25000004274;ACIDO NALIDIXICO;;22/07/1999;01/07/2004;;
102350509;25000001811;ACIDO NALIDIXICO;;29/06/2001;01/06/2006;;
105190031;25001008115;ACIDO ORTO-FENOLSULFONICO + RESORCINOL;;30/07/1999;01/07/2004;;
100930159;25001026796;ACIDO SALICILICO;;19/05/1998;01/08/2001;;
106750061;25000023090;ACIDO SALICILICO;;06/07/1999;01/07/2004;;
149910002;25351005867;ACIDO SALICILICO;;04/07/2001;01/07/2006;;
105190035;25001018732;ACIDO SALICILICO + AC. BENZOICO + IODO MET. + IODETO  DE SODIO;;09/10/2001;01/10/2006;;
101620199;25000025591;ACIDO SALICILICO + ACIDO LATICO;;13/07/1998;01/07/2003;;
101910118;25992000790;ACIDO SALICILICO + CLORETO DE ZINCO;;17/08/2001;01/07/2006;;
105070015;25992000204;ACIDO TANICO+CANFORA+AMONIA+ETER ETILICO;;04/06/2001;01/03/2006;;
105830698;25351124596;ACIDO TRANEXAMICO;;13/09/2010;01/09/2015;;
167730151;25351125006;ACIDO TRANEXAMICO;;13/09/2010;01/09/2025;;
189000046;25351480176;ACIDO TRANEXAMICO;;24/09/2012;01/09/2017;;
116370099;25351323698;ACIDO TRANEXAMICO;;12/08/2013;01/09/2027;;
115200027;25000004457;ACIDO UNDECILENICO  +  ASSOCIAÇOES;;04/05/2000;01/05/2005;;
146680018;25351039244;ACIDO VALPROICO;;20/03/2002;01/03/2003;;
116370129;25351194444;ACIDO ZOLEDRONICO;;02/03/2015;01/03/2025;;
100470541;25351393233;ACIDO ZOLEDRONICO;;23/03/2015;01/03/2020;;
102980415;25351572082;ACIDO ZOLEDRONICO;;23/03/2015;01/03/2025;;
155620038;25351469106;ACIDO ZOLEDRONICO;;13/07/2015;01/07/2025;;
109740191;25351221587;ACINIC;;25/02/2004;01/02/2014;;
105770139;25000023433;ACIVERAL;;30/08/1996;01/08/2006;;
115600082;25000009244;ACIVIRAX;;14/08/2000;01/08/2025;;
103850115;25351191156;ACLAF;;22/07/2019;01/07/2029;;
103850116;25351191169;ACLAF;;29/07/2019;01/07/2029;;
100681026;25351264883;ACLASTA;;01/08/2005;01/08/2025;;
101740001;25991008795;ACNASE;;14/10/1997;01/10/2017;;
109740239;25351314228;ACNASE;;14/08/2017;01/11/2027;;
101740046;25000020869;ACNASE GEL;;20/08/1999;01/08/2009;;
102980329;25351016946;ACNIL;;11/08/2003;01/08/2008;;
103700369;25000035809;ACNISON;;19/06/2002;01/06/2007;;
105830731;25351344939;ACNOVA;;27/06/2011;01/06/2021;;
105830844;25351546841;ACNOVA;;19/12/2016;01/12/2026;;
105250085;25351230018;ACOG;;04/05/2020;01/05/2030;;
101910166;25992010178;ACOLITIUM;;11/04/2003;01/10/2006;;
113000983;25351274914;ACOMPLIA;;23/04/2007;01/04/2012;;
112130190;25000020257;ACONVULSIN;;18/07/1996;01/07/2001;;
108580055;25991013017;ACOTERMON;;18/12/1990;01/01/2010;;
105830531;25991004153;ACRIDIN;;26/05/1980;01/05/2000;;
101500050;25000007641;ACTI-VALDA;;19/05/1998;01/05/2003;;
103410001;25000016722;ACTICALCIN;;07/11/1989;01/05/2009;;
149160012;25001006817;ACTIFEDRIN;;09/02/2001;01/02/2008;;
103900155;25351016602;ACTIFEDRIN;;17/03/2004;01/02/2028;;
103670049;25001003007;ACTILYSE;;09/03/1988;01/03/2028;;
119240013;25001006140;ACTIPROFEN;;24/10/1988;01/10/2008;;
120330261;25351053556;ACTIPROFEN;;06/10/2004;01/10/2008;;
113000996;25351452506;ACTIPROFEN;;13/08/2007;01/10/2008;;
111990031;25351411851;ACTIVE PLUS;;30/03/2020;01/03/2030;;
101810344;25351008035;ACTIVELLE;;19/04/2001;01/04/2016;;
100431042;25351532787;ACTIVELLE;;28/03/2011;01/03/2021;;
113000269;25000011296;ACTONEL;;28/01/2000;01/01/2025;;
183260417;25351627327;ACTONEL;;03/02/2020;01/02/2025;;
174650009;25351591197;ACTONEL;;08/02/2021;01/02/2025;;
113001070;25351301574;ACTONEL TRIO;;01/06/2009;01/06/2014;;
105530238;25000045938;ACTOS;;02/05/2000;01/05/2020;;
105530335;25351321308;ACTOS  MET;;19/04/2010;01/04/2015;;
106460111;25000040854;ACTPARIN;;04/04/2001;01/05/2007;;
154230230;25351014464;ACU FRESH;;04/07/2016;01/07/2026;;
154230322;25351548553;ACU FRESH G;;04/10/2021;01/10/2031;;
101470046;25000014937;ACULAR;;23/12/1996;01/05/2029;;
109860026;25000020612;ACYCLO;;17/07/2000;01/07/2005;;
135690493;25351150816;AD - CÁLCIO;;07/07/2008;01/07/2013;;
110390022;25001009271;AD FURP;;17/02/1983;01/02/2028;;
106390150;25992008143;AD TIL;;16/08/2001;01/12/2004;;
101620181;25000004247;AD-ELEMENT;;22/04/1994;01/04/2019;;
109740172;25351217831;AD-MUC;;07/01/2003;01/01/2028;;
106390243;25351267568;AD-TIL;;28/08/2006;01/08/2026;;
178170914;25351109985;AD-TIL;;07/06/2021;01/08/2026;;
138410065;25351010447;AD-VITAM;;13/04/2015;01/04/2025;;
113001140;25351635032;ADACEL;;18/03/2013;01/03/2028;;
183260400;25351412010;ADACEL;;16/09/2019;01/03/2028;;
113001110;25351096482;ADACEL Polio;;21/03/2011;;;
183260399;25351412006;ADACEL Polio;;16/09/2019;01/03/2026;;
110130230;25351126287;ADACNE;;19/12/2005;01/12/2025;;
110130249;25351351901;ADACNE CLIN;;21/02/2007;01/02/2027;;
109860027;25351000144;ADACOR;;17/07/2000;01/07/2005;;
104290001;25992006708;ADALAT;;14/10/1997;01/04/2016;;
170560052;25351211427;ADALAT;;26/10/2010;01/04/2026;;
109220168;25351160780;ADALEX;;02/10/2002;01/10/2012;;
112130355;25351280170;ADAPALENO;;23/02/2005;01/02/2020;;
102350748;25351040577;ADAPALENO;;06/04/2005;01/04/2015;;
105830422;25351040630;ADAPALENO;;12/04/2005;01/04/2015;;
135690286;25351030580;ADAPALENO;;12/04/2005;01/04/2010;;
135690287;25351040521;ADAPALENO;;12/04/2005;01/04/2010;;
102350749;25351030535;ADAPALENO;;19/04/2005;;;
101810529;25351343521;ADAPALENO;;21/02/2007;01/02/2017;;
167730154;25351644959;ADAPALENO;;16/11/2010;01/04/2020;;
183260039;25351688711;ADAPALENO;;20/04/2015;01/02/2027;;
101810576;25351092303;ADAPEL;;24/11/2008;01/11/2018;;
183260033;25351688741;ADAPEL;;13/04/2015;01/11/2028;;
104400212;25351578803;ADAPTA;;04/06/2018;01/06/2028;;
167730625;25351595392;ADAPTIS GEL;;29/07/2019;01/07/2029;;
106390269;25351058806;ADCETRIS;;01/09/2014;01/09/2029;;
112600184;25351578546;ADCIRCA;;07/06/2010;01/06/2020;;
100410165;25351325190;ADDAVEN;;06/07/2020;01/07/2030;;
103940544;25351204312;ADDERA D3;;29/09/2008;01/09/2013;;
172870060;25351334518;ADDERA D3;;03/11/2010;01/09/2013;;
178170028;25351651342;ADDERA D3;;23/11/2010;01/09/2028;;
110860029;25000016017;ADDITIVA VITAMINA C;;24/06/1999;01/06/2004;;
122140023;25000041757;ADECUR;;13/06/1997;01/06/2007;;
102350169;25992012650;ADEDERME;;09/10/2001;01/11/2014;;
108580162;25000004222;ADEDOIS;;20/11/1997;01/11/2002;;
104440001;25992002835;ADEFORTE;;23/06/2000;01/10/2004;;
104440113;25351447831;ADEFORTE;;30/04/2007;01/04/2027;;
100320001;25000007889;ADEGLÓS;;09/04/1980;01/04/2010;;
109220064;25992018277;ADEGRIP;;24/01/2001;01/03/2007;;
125760013;25351008852;ADEKS;;05/12/2000;01/12/2005;;
194270039;25351667712;ADELLE 20;;23/11/2015;01/11/2020;;
194270040;25351667719;ADELLE 30;;23/11/2015;01/11/2020;;
101160077;25992031285;ADEMETIONINA;;12/03/1999;01/05/2002;;
100330038;25001026983;ADENOCARD;;24/06/1985;01/06/2025;;
100610007;25992022964;ADENON;;14/08/2001;01/04/2026;;
115700022;25000020458;ADENOSIA+ASSOCIAÇÕES;;09/02/2000;01/02/2005;;
113430182;25351669437;ADENOSINA;;17/01/2011;01/01/2026;;
104450016;25004010171;ADENOSINA + ASSOCIAÇÕES;;13/12/1984;01/10/2004;;
122830094;25992018079;ADENOSINA+ASSOCIAÇÕES;;08/05/2000;01/05/2005;;
118190038;25351001295;ADEPRESS;;17/04/2002;01/04/2007;;
113000211;25992007407;ADEROGIL D3;;27/09/2001;01/06/2010;;
113000980;25351446671;ADEROGIL GOTAS;;14/08/2006;01/08/2016;;
100580084;25000010259;ADEXIL;;12/11/1997;01/11/2002;;
113050029;25000004137;ADFEN;;18/12/1996;01/12/2001;;
102351223;25351864707;ADILOZ;;24/07/2017;01/07/2027;;
105730378;25351825989;ADINOS;;11/05/2009;01/05/2029;;
105730407;25351163689;ADINOS GEN;;22/08/2011;01/08/2026;;
105730462;25351278967;ADIPEPT;;23/12/2013;01/12/2028;;
105770150;25000016185;ADIPINA;;16/01/1998;01/01/2003;;
141070637;25351532892;ADLYV;;22/11/2021;01/11/2031;;
113001200;25351544011;ADMELOG;;03/09/2018;01/09/2028;;
183260412;25351627305;ADMELOG;;13/01/2020;01/09/2028;;
146820047;25351477012;ADMENTA;;14/09/2015;01/09/2020;;
102640011;25001010145;ADNASAL;;14/10/1981;01/10/2006;;
122830031;25000023582;ADNAX;;06/02/1997;01/04/2000;;
122830006;25001001224;ADNAX;;08/07/2002;01/07/2012;;
172870034;25351140084;ADNAX;;01/09/2008;01/07/2012;;
178170041;25351645893;ADNAX;;29/11/2010;01/07/2017;;
103900140;25351038262;ADOLESS;;12/05/2003;01/05/2028;;
186100017;25351559471;ADORLAN;;27/07/2020;01/07/2030;;
115570040;25000021641;ADPREX;;26/03/2001;01/03/2011;;
137640057;25351038909;ADRECON;;28/11/2002;01/11/2007;;
113430001;25001001416;ADREN;;16/07/2001;01/06/2028;;
101910275;25000022256;ADRENALINA;;15/12/2000;01/12/2005;;
101860013;25991009438;ADRENALINA;;23/07/2001;01/01/2010;;
100810004;25991003214;ADRENOXIL;;26/05/1980;01/12/2004;;
105500144;25351198101;ADRENYL;;15/01/2003;01/01/2013;;
123890046;25992000479;ADRIBLASTINA;;21/02/2003;01/02/2008;;
102160165;25351026059;ADRIBLASTINA;;19/01/2005;01/02/2018;;
121100357;25351099739;ADRIBLASTINA;;17/04/2017;01/02/2028;;
113430095;25000033549;ADROXIL;;08/03/2002;01/03/2007;;
100200086;25000036685;ADVANTAN;;08/04/1998;01/04/2013;;
162040002;25351322493;ADVANTAN;;27/08/2007;01/04/2013;;
170560085;25351013858;ADVANTAN;;15/08/2011;01/04/2028;;
185690010;25351711143;ADVANTAN;;02/03/2020;01/04/2028;;
106830174;25351492741;ADVATE;;20/07/2009;01/07/2019;;
156280004;25351062008;ADVATE;;03/04/2017;01/07/2019;;
169790014;25351735857;ADVATE;;26/02/2018;01/07/2029;;
106390288;25351779075;ADVATE;;28/09/2020;01/07/2029;;
102100001;25000020518;ADVIDINE;;17/12/2001;01/11/2011;;
121100056;25000006093;ADVIL;;22/04/1999;01/10/2022;;
102160256;25351099953;ADVIL;;25/09/2017;01/10/2022;;
121100455;25351190295;ADVIL;;10/06/2019;01/10/2027;;
101070347;25351416131;ADVIL;;11/01/2021;01/10/2027;;
102980104;25000016035;ADVIT;;27/12/2000;01/06/2004;;
102100009;25351007676;ADVNASAL;;21/10/2002;01/10/2012;;
169790024;25351411215;ADYNOVATE;;13/01/2020;01/01/2030;;
106390297;25351779248;ADYNOVATE;;28/09/2020;01/01/2030;;
156510053;25351431017;AEBOL;;08/06/2015;01/06/2020;;
106750027;25001026196;AERO-PED;;21/03/1995;01/01/2005;;
113430076;25000031963;AEROCLEAN;;04/02/2000;01/02/2005;;
110130041;25000009903;AEROCORT S;;14/06/1999;01/06/2019;;
154230113;25351029518;AERODILAT;;12/11/2007;01/11/2012;;
103700096;25000000327;AERODINI;;29/06/2001;01/03/2026;;
112780058;25000051128;AERODIOL;;27/10/2000;01/10/2010;;
103700631;25351640423;AERODIVENT;;08/06/2015;01/06/2025;;
100250002;25001025676;AEROFLUX;;27/09/2001;01/06/2008;;
101070195;25351060575;AEROFLUX;;19/11/2003;01/06/2028;;
117170009;25000016469;AEROFRIN;;14/06/1999;01/06/2029;;
110130043;25000009256;AEROGOLD;;20/08/1999;01/08/2029;;
120190009;25000013581;AEROGREEN;;07/05/2001;01/03/2014;;
100580047;25001013953;AEROJET;;31/05/1996;01/10/2012;;
100250003;25992000136;AEROLIN;;15/09/1994;01/08/2006;;
101070226;25351108915;AEROLIN;;19/01/2005;01/08/2026;;
109170033;25000005697;AEROMED;;03/09/1998;01/09/2028;;
142570019;25351034749;AERONAX;;11/04/2002;01/04/2007;;
113050026;25000007711;AEROTAMOL;;01/11/1996;01/10/2006;;
104080071;25000014877;AEROTAMOL;;08/07/1999;01/07/2009;;
100250043;25991002920;AEROTIDE;;12/09/2002;01/09/2009;;
101070240;25351068172;AEROTIDE;;06/02/2006;01/09/2009;;
107150015;25992008416;AEROTRAT;;30/11/1983;01/07/2027;;
148500003;25351028081;AESCULUS HIPPOCASTANUM;;06/07/2001;01/07/2006;;
100681065;25351571868;AFINITOR;;22/06/2009;01/06/2029;;
138410050;25351753177;AFOLIC;;05/12/2011;01/12/2026;;
138410045;25351484055;AFOLIC INFANTIL;;06/12/2010;01/12/2025;;
103700157;25000028431;AFOPIC;;27/02/2002;01/12/2026;;
102980425;25351120874;AFRAT;;01/02/2016;01/02/2026;;
133480002;25351600824;AFREZZA;;03/06/2019;01/06/2029;;
100930004;25000004739;AFRIN;;26/09/1979;01/10/2014;;
172870503;25351279962;AFRIN;;19/11/2012;01/10/2014;;
155840440;25351266985;AFRIN;;18/08/2014;01/10/2014;;
100290190;25351303204;AFRIN;;15/12/2014;01/10/2019;;
170560112;25351063419;AFRIN;;24/07/2017;01/03/2025;;
100930183;25000017184;AFRIN SALINE MIST;;03/01/1996;01/12/2015;;
172870510;25351279985;AFRIN SALINE MIST;;24/12/2012;01/12/2015;;
101510130;25351810172;AFSTYLA;;02/12/2019;01/12/2039;;
115600080;25000009234;AFTINE;;19/07/2000;01/07/2025;;
127580012;25351031566;AFTJET;;28/03/2002;01/03/2007;;
117170016;25000001374;AFTODERM;;24/02/2000;01/02/2010;;
102660058;25351037053;AGALAX;;13/11/2002;01/11/2007;;
126750167;25351180224;AGAMIR;;11/03/2013;01/03/2018;;
105730084;25992002420;AGAROL;;24/01/2003;01/02/2008;;
102160198;25351205515;AGAROL;;05/12/2005;01/12/2010;;
157210003;25351266458;AGAROL;;18/02/2008;01/12/2015;;
115200026;25000004450;AGARORIO;;04/05/2000;01/05/2005;;
100680032;25992018872;AGASTEN;;20/03/2002;01/08/2019;;
100250106;25000018327;AGENERASE;;09/08/1999;01/08/2004;;
101070004;25351069848;AGENERASE;;16/01/2004;01/08/2014;;
137640101;25351146001;AGEZAG;;12/12/2005;01/12/2015;;
104540039;25001006059;AGILISIN;;16/07/1984;01/07/2009;;
107140076;25001005227;AGINOTRICIN;;01/01/2000;01/01/2016;;
106390173;25001013385;AGIOFIBRA;;07/11/2001;01/09/2010;;
106390184;25992008282;AGIOLAX;;05/06/2002;01/06/2020;;
188300049;25351067920;AGIOLAX;;30/07/2018;01/06/2025;;
126060014;25351233543;AGLICON-SOY;;11/07/2005;01/07/2010;;
135690615;25351723987;AGLITIL;;22/02/2011;01/02/2026;;
126750390;25351731625;AGLITIL;;15/06/2020;01/06/2030;;
152750004;25351562026;AGLIX;;07/04/2008;01/04/2023;;
135690035;25351213147;AGLUCOSE;;20/02/2003;01/02/2028;;
104670291;25992017686;AGONIADA COMPOSTA FARMAERVAS;;05/11/1987;01/11/2007;;
112780082;25351505467;AGOXOM;;20/04/2020;01/04/2030;;
113001126;25351662293;AGRANGIO;;16/04/2012;01/04/2017;;
100290009;25000036025;AGRASTAT;;16/06/1999;01/09/2013;;
137640120;25351065824;AGRASTAT;;16/11/2010;01/11/2030;;
126940010;25000009739;AGREGADO DE ALBUMINA + ALBUMINA HUMANA;;21/03/2000;01/03/2005;;
115700002;25000016664;AGRIPIN;;21/02/1992;01/02/2002;;
115700025;25000013222;AGRIPIN;;17/12/2001;01/12/2006;;
116780016;25351717258;AGRITOSS;;30/10/2009;01/11/2029;;
135690030;25351169178;AGRYLIN;;26/08/2002;01/08/2022;;
169790007;25351611661;AGRYLIN;;04/12/2017;01/12/2027;;
106390302;25351778268;AGRYLIN;;19/10/2020;01/12/2027;;
101080005;25000016966;AGUA BI-DESTILADA APIROGENICA;;10/02/1999;01/01/2004;;
102680631;25000010816;AGUA BIDESTILADA;;14/08/2001;01/08/2006;;
133828018;25000023474;AGUA BORICADA 3%;;11/04/2002;01/04/2010;;
112830093;25000014159;AGUA DESTILADA;;05/07/2002;01/07/2007;;
102940120;25000021786;AGUA DESTILADA ESTERIL E APIROGENICA;;09/10/2001;01/10/2006;;
100660002;25991008903;AGUA INGLESA CATARINENSE;;20/12/2002;01/10/2029;;
138100026;25025012130;AGUA OXIGENADA 10V;;27/06/2001;01/06/2009;;
104650162;25000029381;AGUA PARA INJECAO;;06/02/1997;01/02/2002;;
117720006;25000011243;AGUA PARA INJECAO;;16/04/1999;01/04/2004;;
101620203;25000009362;AGUA PARA INJECAO;;04/05/1999;01/05/2014;;
102700111;25001011327;AGUA PARA INJECAO;;02/07/1999;01/07/2014;;
107040003;25000001643;AGUA PARA INJECAO;;26/08/1999;01/08/2004;;
108580229;25351003864;AGUA PARA INJECAO;;28/06/2001;01/06/2006;;
189000002;25351380861;AGUA PARA INJECAO;;05/09/2011;01/07/2014;;
102270043;25000020695;AGUA PARA INJECAO MADREVITA;;26/08/2002;01/08/2012;;
116370084;25351325198;AGUA PARA INJETAVEIS;;29/07/2013;01/07/2029;;
101390016;25000006879;AGUA PARA INJEÇAO;;08/05/2000;01/05/2025;;
103510051;25351454000;AGUA PARA INJEÇAO;;11/04/2011;01/04/2016;;
102980539;25351606944;AGUA PARA INJEÇAO;;08/09/2020;01/05/2025;;
106830094;25000011651;AGUA PARA INJEÇÃO;;23/07/1999;01/07/2004;;
145870001;25351000180;AGUA PARA INJEÇÃO;;03/07/2000;01/06/2005;;
117720024;25351281920;AGUA PARA INJEÇÃO;;31/01/2005;01/02/2025;;
146950089;25351069849;AGUARDENTE ALEMÃ;;30/01/2006;01/05/2006;;
109740273;25351368050;AGUD;;26/11/2018;01/11/2028;;
167730136;25351460766;AH-ZUL;;03/05/2010;01/05/2020;;
167730460;25351375923;AH-ZUL;;31/10/2016;01/10/2026;;
110130293;25351850164;AILUK;;07/03/2022;01/03/2032;;
102980238;25000004616;AIMAFIX;;12/11/1999;01/11/2009;;
100431120;25351005438;AINDA SR;;20/04/2015;01/04/2020;;
178170852;25351658662;AIPRI;;15/01/2018;01/01/2028;;
121170119;25000051583;AIRCLIN;;16/05/2000;01/05/2005;;
105730314;25351067272;AIRCLIN;;11/05/2004;01/05/2020;;
100431006;25351343774;AIRES;;02/06/2008;01/06/2018;;
194270082;25351746801;AIRES;;10/06/2019;01/06/2029;;
194270085;25351721490;AIRES;;29/07/2019;01/07/2029;;
100431371;25351049681;AIRES;;08/11/2021;01/07/2029;;
100431373;25351064941;AIRES;;16/11/2021;01/06/2029;;
102980463;25351365452;AITRAVIC;;04/12/2017;01/12/2022;;
101810639;25351789769;AIXA;;11/03/2013;01/03/2018;;
183260006;25351696698;AIXA;;06/04/2015;01/03/2028;;
155730050;25351802291;AJOVY;;16/12/2019;01/12/2029;;
144930061;25351662077;AKALMESE;;20/09/2021;01/09/2031;;
104300023;25000008743;AKALURET;;13/07/2000;01/07/2005;;
101160001;25992001198;AKINETON;;10/03/2003;01/03/2012;;
105530334;25351693366;AKINETON;;25/05/2009;01/03/2022;;
100020087;25000034555;AKIROL;;13/01/2000;01/01/2005;;
106460217;25351003769;AKSSUS;;10/06/2019;01/06/2029;;
191980008;25351257193;AKYNZEO;;26/12/2017;01/12/2027;;
119090015;25351680254;ALAGLU;;01/09/2014;01/09/2019;;
167730666;25351421036;ALANDRE;;08/03/2021;01/03/2031;;
105700004;25001015032;ALANTOINA + ACIDO BORICO+OXIDO DE ZINCO;;01/01/1901;01/10/2002;;
102850051;25001009938;ALANTOINA+AMINOACRIDINA+CLORIDRATO DE CINCHOCAINA+BENZOCAINA+SULF. DE;;13/11/2002;01/10/2007;;
