NUMERO_REGISTRO_PRODUTO,IDENTIFICADOR_DO_ITEM,NOME_PRODUTO,DATA_DE_PEDIDO_DO_ITEM,DATA_DE_ENTRADA_DO_ITEM,DATA_VENCIMENTO_REGISTRO,QUANTIDADE,CUSTO_DE_AQUISICAO
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2021-05-30,2021-08-31,2021-11-12,93,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2021-06-29,2021-09-30,2021-12-12,163,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2021-07-30,2021-10-31,2022-01-12,3,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2021-08-29,2021-11-30,2022-02-11,103,4818
116090006,25000015663,"VACINA CONTRA SARAMPO, CAXUMBA E RUBEOLA",2021-09-29,2021-12-31,2022-03-14,57,4818
183260394,25351411884,VACINA RAIVA (INATIVADA),2019-12-01,2020-01-31,2020-03-09,19,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2019-12-30,2020-02-29,2020-04-07,70,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2020-01-30,2020-03-31,2020-05-08,16,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2020-02-29,2020-04-30,2020-06-07,32,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2020-03-31,2020-05-31,2020-07-08,63,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2020-04-30,2020-06-30,2020-08-07,9,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2020-05-31,2020-07-31,2020-09-07,159,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2020-07-01,2020-08-31,2020-10-08,144,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2020-07-31,2020-09-30,2020-11-07,47,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2020-08-31,2020-10-31,2020-12-08,35,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2020-09-30,2020-11-30,2021-01-07,2,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2020-10-31,2020-12-31,2021-02-07,48,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2020-12-01,2021-01-31,2021-03-10,108,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2020-12-29,2021-02-28,2021-04-07,94,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2021-01-29,2021-03-31,2021-05-08,128,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2021-02-28,2021-04-30,2021-06-07,174,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2021-03-31,2021-05-31,2021-07-08,161,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2021-04-30,2021-06-30,2021-08-07,68,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2021-05-31,2021-07-31,2021-09-07,2,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2021-07-01,2021-08-31,2021-10-08,12,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2021-07-31,2021-09-30,2021-11-07,12,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2021-08-31,2021-10-31,2021-12-08,133,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2021-09-30,2021-11-30,2022-01-07,49,3590
183260394,25351411884,VACINA RAIVA (INATIVADA),2021-10-31,2021-12-31,2022-02-07,114,3590
100430995,25351351133,ZART H,2019-12-04,2020-01-31,2020-06-05,30,4060
100430995,25351351133,ZART H,2020-01-02,2020-02-29,2020-07-04,127,4060
100430995,25351351133,ZART H,2020-02-02,2020-03-31,2020-08-04,26,4060
100430995,25351351133,ZART H,2020-03-03,2020-04-30,2020-09-03,156,4060
100430995,25351351133,ZART H,2020-04-03,2020-05-31,2020-10-04,17,4060
100430995,25351351133,ZART H,2020-05-03,2020-06-30,2020-11-03,6,4060
100430995,25351351133,ZART H,2020-06-03,2020-07-31,2020-12-04,39,4060
100430995,25351351133,ZART H,2020-07-04,2020-08-31,2021-01-04,39,4060
100430995,25351351133,ZART H,2020-08-03,2020-09-30,2021-02-03,14,4060
100430995,25351351133,ZART H,2020-09-03,2020-10-31,2021-03-06,57,4060
100430995,25351351133,ZART H,2020-10-03,2020-11-30,2021-04-05,13,4060
100430995,25351351133,ZART H,2020-11-03,2020-12-31,2021-05-06,173,4060
100430995,25351351133,ZART H,2020-12-04,2021-01-31,2021-06-06,30,4060
100430995,25351351133,ZART H,2021-01-01,2021-02-28,2021-07-04,48,4060
100430995,25351351133,ZART H,2021-02-01,2021-03-31,2021-08-04,14,4060
100430995,25351351133,ZART H,2021-03-03,2021-04-30,2021-09-03,16,4060
100430995,25351351133,ZART H,2021-04-03,2021-05-31,2021-10-04,9,4060
100430995,25351351133,ZART H,2021-05-03,2021-06-30,2021-11-03,70,4060
100430995,25351351133,ZART H,2021-06-03,2021-07-31,2021-12-04,53,4060
100430995,25351351133,ZART H,2021-07-04,2021-08-31,2022-01-04,29,4060
100430995,25351351133,ZART H,2021-08-03,2021-09-30,2022-02-03,44,4060
100430995,25351351133,ZART H,2021-09-03,2021-10-31,2022-03-06,68,4060
100430995,25351351133,ZART H,2021-10-03,2021-11-30,2022-04-05,56,4060
100430995,25351351133,ZART H,2021-11-03,2021-12-31,2022-05-06,71,4060
154230307,25351000653,ibuprofeno,2019-08-29,2020-01-31,2020-05-06,27,2007
154230307,25351000653,ibuprofeno,2019-09-27,2020-02-29,2020-06-04,47,2007
154230307,25351000653,ibuprofeno,2019-10-28,2020-03-31,2020-07-05,88,2007
154230307,25351000653,ibuprofeno,2019-11-27,2020-04-30,2020-08-04,106,2007
154230307,25351000653,ibuprofeno,2019-12-28,2020-05-31,2020-09-04,54,2007
154230307,25351000653,ibuprofeno,2020-01-27,2020-06-30,2020-10-04,113,2007
154230307,25351000653,ibuprofeno,2020-02-27,2020-07-31,2020-11-04,36,2007
154230307,25351000653,ibuprofeno,2020-03-29,2020-08-31,2020-12-05,135,2007
154230307,25351000653,ibuprofeno,2020-04-28,2020-09-30,2021-01-04,76,2007
154230307,25351000653,ibuprofeno,2020-05-29,2020-10-31,2021-02-04,166,2007
154230307,25351000653,ibuprofeno,2020-06-28,2020-11-30,2021-03-06,168,2007
154230307,25351000653,ibuprofeno,2020-07-29,2020-12-31,2021-04-06,74,2007
154230307,25351000653,ibuprofeno,2020-08-29,2021-01-31,2021-05-07,108,2007
154230307,25351000653,ibuprofeno,2020-09-26,2021-02-28,2021-06-04,60,2007
154230307,25351000653,ibuprofeno,2020-10-27,2021-03-31,2021-07-05,139,2007
154230307,25351000653,ibuprofeno,2020-11-26,2021-04-30,2021-08-04,45,2007
154230307,25351000653,ibuprofeno,2020-12-27,2021-05-31,2021-09-04,54,2007
154230307,25351000653,ibuprofeno,2021-01-26,2021-06-30,2021-10-04,1,2007
154230307,25351000653,ibuprofeno,2021-02-26,2021-07-31,2021-11-04,68,2007
154230307,25351000653,ibuprofeno,2021-03-29,2021-08-31,2021-12-05,137,2007
154230307,25351000653,ibuprofeno,2021-04-28,2021-09-30,2022-01-04,58,2007
154230307,25351000653,ibuprofeno,2021-05-29,2021-10-31,2022-02-04,183,2007
154230307,25351000653,ibuprofeno,2021-06-28,2021-11-30,2022-03-06,57,2007
154230307,25351000653,ibuprofeno,2021-07-29,2021-12-31,2022-04-06,19,2007
102351284,25351271875,nistatina + óxido de zinco,2019-09-26,2020-01-31,2020-06-23,105,5852
102351284,25351271875,nistatina + óxido de zinco,2019-10-25,2020-02-29,2020-07-22,92,5852
102351284,25351271875,nistatina + óxido de zinco,2019-11-25,2020-03-31,2020-08-22,97,5852
102351284,25351271875,nistatina + óxido de zinco,2019-12-25,2020-04-30,2020-09-21,84,5852
102351284,25351271875,nistatina + óxido de zinco,2020-01-25,2020-05-31,2020-10-22,78,5852
102351284,25351271875,nistatina + óxido de zinco,2020-02-24,2020-06-30,2020-11-21,137,5852
102351284,25351271875,nistatina + óxido de zinco,2020-03-26,2020-07-31,2020-12-22,141,5852
102351284,25351271875,nistatina + óxido de zinco,2020-04-26,2020-08-31,2021-01-22,200,5852
102351284,25351271875,nistatina + óxido de zinco,2020-05-26,2020-09-30,2021-02-21,60,5852
102351284,25351271875,nistatina + óxido de zinco,2020-06-26,2020-10-31,2021-03-24,35,5852
102351284,25351271875,nistatina + óxido de zinco,2020-07-26,2020-11-30,2021-04-23,147,5852
102351284,25351271875,nistatina + óxido de zinco,2020-08-26,2020-12-31,2021-05-24,40,5852
102351284,25351271875,nistatina + óxido de zinco,2020-09-26,2021-01-31,2021-06-24,187,5852
102351284,25351271875,nistatina + óxido de zinco,2020-10-24,2021-02-28,2021-07-22,47,5852
102351284,25351271875,nistatina + óxido de zinco,2020-11-24,2021-03-31,2021-08-22,8,5852
102351284,25351271875,nistatina + óxido de zinco,2020-12-24,2021-04-30,2021-09-21,151,5852
102351284,25351271875,nistatina + óxido de zinco,2021-01-24,2021-05-31,2021-10-22,47,5852
102351284,25351271875,nistatina + óxido de zinco,2021-02-23,2021-06-30,2021-11-21,4,5852
102351284,25351271875,nistatina + óxido de zinco,2021-03-26,2021-07-31,2021-12-22,63,5852
102351284,25351271875,nistatina + óxido de zinco,2021-04-26,2021-08-31,2022-01-22,34,5852
102351284,25351271875,nistatina + óxido de zinco,2021-05-26,2021-09-30,2022-02-21,105,5852
102351284,25351271875,nistatina + óxido de zinco,2021-06-26,2021-10-31,2022-03-24,16,5852
102351284,25351271875,nistatina + óxido de zinco,2021-07-26,2021-11-30,2022-04-23,153,5852
102351284,25351271875,nistatina + óxido de zinco,2021-08-26,2021-12-31,2022-05-24,100,5852
135690444,25351149538,tiabendazol,2019-12-13,2020-01-31,2020-03-19,17,206
135690444,25351149538,tiabendazol,2020-01-11,2020-02-29,2020-04-17,2,206
135690444,25351149538,tiabendazol,2020-02-11,2020-03-31,2020-05-18,1,206
135690444,25351149538,tiabendazol,2020-03-12,2020-04-30,2020-06-17,94,206
135690444,25351149538,tiabendazol,2020-04-12,2020-05-31,2020-07-18,62,206
135690444,25351149538,tiabendazol,2020-05-12,2020-06-30,2020-08-17,22,206
135690444,25351149538,tiabendazol,2020-06-12,2020-07-31,2020-09-17,82,206
135690444,25351149538,tiabendazol,2020-07-13,2020-08-31,2020-10-18,13,206
135690444,25351149538,tiabendazol,2020-08-12,2020-09-30,2020-11-17,88,206
135690444,25351149538,tiabendazol,2020-09-12,2020-10-31,2020-12-18,140,206
135690444,25351149538,tiabendazol,2020-10-12,2020-11-30,2021-01-17,16,206
135690444,25351149538,tiabendazol,2020-11-12,2020-12-31,2021-02-17,47,206
135690444,25351149538,tiabendazol,2020-12-13,2021-01-31,2021-03-20,137,206
135690444,25351149538,tiabendazol,2021-01-10,2021-02-28,2021-04-17,48,206
135690444,25351149538,tiabendazol,2021-02-10,2021-03-31,2021-05-18,215,206
135690444,25351149538,tiabendazol,2021-03-12,2021-04-30,2021-06-17,43,206
135690444,25351149538,tiabendazol,2021-04-12,2021-05-31,2021-07-18,79,206
135690444,25351149538,tiabendazol,2021-05-12,2021-06-30,2021-08-17,181,206
135690444,25351149538,tiabendazol,2021-06-12,2021-07-31,2021-09-17,98,206
135690444,25351149538,tiabendazol,2021-07-13,2021-08-31,2021-10-18,130,206
135690444,25351149538,tiabendazol,2021-08-12,2021-09-30,2021-11-17,128,206
135690444,25351149538,tiabendazol,2021-09-12,2021-10-31,2021-12-18,27,206
135690444,25351149538,tiabendazol,2021-10-12,2021-11-30,2022-01-17,14,206
135690444,25351149538,tiabendazol,2021-11-12,2021-12-31,2022-02-17,147,206
