NUMERO_REGISTRO_PRODUTO;IDENTIFICADOR_DO_ITEM;NOME_PRODUTO;TIPO_PRODUTO;CATEGORIA_REGULATORIA;CLASSE_TERAPEUTICA
100430761;25351026186;ACETILCISTEINA;MEDICAMENTO;GENÉRICO;EXPECTORANTES BALSAMICOS E MUCOLITICO
100430772;25351032353;ACETILCISTEINA;MEDICAMENTO;GENÉRICO;EXPECTORANTES BALSAMICOS E MUCOLITICO
100840164;25351037987;ACETILCISTEINA;MEDICAMENTO;GENÉRICO;EXPECTORANTES BALSAMICOS E MUCOLITICO
102350630;25351025919;ACETILCISTEINA;MEDICAMENTO;GENÉRICO;EXPECTORANTES BALSAMICOS E MUCOLITICO
105830286;25351026281;ACETILCISTEINA;MEDICAMENTO;GENÉRICO;EXPECTORANTES BALSAMICOS E MUCOLITICO
101810501;25351233614;ACETILCISTEINA;MEDICAMENTO;GENÉRICO;EXPECTORANTES BALSAMICOS E MUCOLITICO
155840519;25351663290;ACETILCISTEINA;MEDICAMENTO;GENÉRICO;EXPECTORANTES BALSAMICOS E MUCOLITICO
112130486;25351262622;ACETILCISTEINA;MEDICAMENTO;GENÉRICO;EXPECTORANTES BALSAMICOS E MUCOLITICO
105730648;25351856205;ACETILCISTEINA;MEDICAMENTO;GENÉRICO;EXPECTORANTES BALSAMICOS E MUCOLITICO
125680100;25351025540;ACETILCISTEÍNA;MEDICAMENTO;GENÉRICO;EXPECTORANTES BALSAMICOS E MUCOLITICO
102350631;25351025872;ACETILCISTEÍNA;MEDICAMENTO;GENÉRICO;EXPECTORANTES BALSAMICOS E MUCOLITICO
105830289;25351026277;ACETILCISTEÍNA;MEDICAMENTO;GENÉRICO;EXPECTORANTES BALSAMICOS E MUCOLITICO
135690264;25351264113;ACETILCISTEÍNA;MEDICAMENTO;GENÉRICO;EXPECTORANTES BALSAMICOS E MUCOLITICO
135690259;25351263528;ACETILCISTEÍNA;MEDICAMENTO;GENÉRICO;EXPECTORANTES BALSAMICOS E MUCOLITICO
125680127;25351043353;ACETILCISTEÍNA;MEDICAMENTO;GENÉRICO;EXPECTORANTES BALSAMICOS E MUCOLITICO
103940512;25351043170;ACETILCISTEÍNA;MEDICAMENTO;GENÉRICO;EXPECTORANTES BALSAMICOS E MUCOLITICO
155840044;25351372867;ACETILCISTEÍNA;MEDICAMENTO;GENÉRICO;EXPECTORANTES BALSAMICOS E MUCOLITICO
154230108;25351100546;ACETILCISTEÍNA;MEDICAMENTO;GENÉRICO;EXPECTORANTES BALSAMICOS E MUCOLITICO
167730211;25351644559;ACETILCISTEÍNA;MEDICAMENTO;;EXPECTORANTES BALSAMICOS E MUCOLITICO
167730222;25351644568;ACETILCISTEÍNA;MEDICAMENTO;;EXPECTORANTES BALSAMICOS E MUCOLITICO
109630036;25000015265;ACETILDOR;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
110570031;25000006111;ACETILESSIN;MEDICAMENTO;SIMILAR;ANALGESICOS
102290015;25992000267;ACETILMETIONINA+ASSCIACOES;MEDICAMENTO;SIMILAR;COLAGOGOS E COLERETICOS
120330008;25000012702;ACETILSALICILATO DE LISINA;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
100430667;25000003139;ACETILSALIL;MEDICAMENTO;SIMILAR;PRODUTOS PARA TERAPIA SINTOMATICA DA GRIPE
105350109;25351022971;ACETITOL;MEDICAMENTO;SIMILAR;ANALGESICOS
102940082;25000012093;ACETOFENIDO DE ALGESTONA+ENATATO DE ESTRADIOL;MEDICAMENTO;SIMILAR;HORMONIOS SEXUAIS EXCLUSIVE OCITOCICOS
102350036;25992008257;ACETOFLUX;MEDICAMENTO;SIMILAR;PROGESTAGENOS SIMPLES
135690249;25351188455;ACETONIDA DE TRIANCINOLONA;MEDICAMENTO;GENÉRICO;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
154230131;25351051802;ACETONIDA DE TRIANCINOLONA;MEDICAMENTO;GENÉRICO;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
135690258;25351265446;ACETONIDA DE TRIANCINOLONA + SULFATO DE NEOMICINA + GRAMICIDINA + NIS;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
135690265;25351266226;ACETONIDA DE TRIANCINOLONA + SULFATO DE NEOMICINA + GRAMICIDINA + NIS;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
104920156;25351008753;ACETONIDA DE TRIANCINOLONA + SULFATO DE NEOMICINA + GRAMICIDINA + NIS;MEDICAMENTO;GENÉRICO;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA
104920157;25351008235;ACETONIDA DE TRIANCINOLONA + SULFATO DE NEOMICINA + GRAMICIDINA + NIS;MEDICAMENTO;GENÉRICO;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA
167730214;25351655555;ACETONIDA DE TRIANCINOLONA + SULFATO DE NEOMICINA + GRAMICIDINA + NIS;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
129160047;25351020444;ACETONIDO DE FLUOCINOLONA;MEDICAMENTO;NOVO;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
104450084;25992012168;ACETONIDO DE FLUOCINOLONA + ASSOCIACOES;MEDICAMENTO;SIMILAR;MEDICAMENTOS COM ACAO NO APARELHO AUDITIVO
101620221;25351010343;ACETONIDO DE FLUOCINOLONA + NEOMICINA + POLIMIXINA B + LIDOCAÍNA;MEDICAMENTO;SIMILAR;MEDICAMENTOS COM ACAO NO APARELHO AUDITIVO
102350526;25351037416;ACETONIDO DE FLUOCINOLONA+SULFATO DE NEOMICINA+SULFATO DE POLIMIXINA ;MEDICAMENTO;GENÉRICO;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA
100430779;25351035448;ACETONIDO DE TRIANCINOLONA+SULFATO DE NEOMICINA+GRAMICIDINA+NISTATINA;MEDICAMENTO;GENÉRICO;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA
100430780;25351035449;ACETONIDO DE TRIANCINOLONA+SULFATO DE NEOMICINA+GRAMICIDINA+NISTATINA;MEDICAMENTO;GENÉRICO;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA
102350651;25351050818;ACETONIDO DE TRIANCINOLONA+SULFATO DE NEOMICINA+GRAMICIDINA+NISTATINA;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
109740011;25992001429;ACETONIDO FLUOCINOLONA + SULFATO NEOMICINA + SULFATO DE POLIMIXINA B;MEDICAMENTO;SIMILAR;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA
103700389;25000035931;ACETONIDO TRIANCINOLONA+AC. SALICILICO+CLORETO DE BENZALCONIO;MEDICAMENTO;SIMILAR;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA
110570047;25000044130;ACETYLEN;MEDICAMENTO;SIMILAR;ANALGESICOS
143810165;25351457119;ACEVITON;MEDICAMENTO;ESPECÍFICO;VITAMINAS
102980564;25351338698;ACEZO;MEDICAMENTO;SIMILAR;SUPRESSORES DA REABSORCAO OSSEA
113430148;25351054908;ACEÍNA;MEDICAMENTO;ESPECÍFICO;MONOVITAMINAS EXCETO VITAMINA K
107150066;25000004047;ACFOL;MEDICAMENTO;ESPECÍFICO;ANTIANEMICOS
105730341;25351148578;ACHEFLAN;MEDICAMENTO;FITOTERÁPICO;ANTINFLAMATORIOS + FITOTERAPICO SIMPLES
105710088;25000022331;ACICLOFAR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
103900124;25000036364;ACICLOMAX;MEDICAMENTO;SIMILAR;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
143810023;25000029625;ACICLOMED;MEDICAMENTO;SIMILAR;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
106890110;25000036245;ACICLOR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
106890205;25351851846;ACICLOR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
109220189;25351160812;ACICLOVAN;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
100430606;25000023828;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
123520015;25000020615;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
101160144;25000013468;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
110570027;25000013306;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
100640056;25000009825;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
100630143;25000025168;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
103880032;25000012856;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
124870002;25025001853;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
100490058;25000011276;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
120690012;25025003013;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
105430113;25000011257;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
104300016;25000008026;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
135480018;25000008696;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
119240122;25000002171;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
111240216;25000021090;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
126750006;25000007153;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
103670124;25000021539;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
131040006;25000000580;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
101160171;25351002044;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
103700300;25351005451;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
102350441;25351000223;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
104650301;25351017591;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
102980250;25351015008;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
123520057;25351027604;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
101830090;25000001122;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
100890280;25351014463;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
101810374;25351033855;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
103700147;25000021523;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
120690033;25351032501;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
123520071;25351009882;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
116540022;25000016206;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
146680045;25351037754;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
100470329;25351019006;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
126750017;25351215790;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
125680111;25351001249;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
146680090;25351024060;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
103700486;25351373686;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
126750069;25351338305;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
102940137;25351002110;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
118190065;25351026616;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
100890334;25351273539;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
109680078;25351018943;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
104041990;25351294804;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
102940150;25351001454;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
155840048;25351479732;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
125680163;25351339870;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
105730391;25351365151;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
112130410;25351364503;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
105730392;25351659451;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
112130411;25351659504;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
172870225;25351223661;ACICLOVIR;MEDICAMENTO;;ANTIVIROTICOS
155840068;25351535009;ACICLOVIR;MEDICAMENTO;;ANTIVIROTICOS
103700610;25351390564;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
104970022;25351490397;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
183260160;25351649669;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
183260283;25351091936;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
104971416;25351655883;ACICLOVIR;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
105730556;25351689341;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
105730568;25351691204;ACICLOVIR;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
100430748;25351008676;ACICLOVIR 250 MG;MEDICAMENTO;GENÉRICO;ANTIVIROTICOS
105530226;25000005263;ACICLOVIR SODICO;MEDICAMENTO;SIMILAR;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
108970032;25351202083;ACIDALIC;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
107140187;25000040857;ACIDERM;MEDICAMENTO;SIMILAR;ANTIMICOTICOS PARA USO TOPICO
109220102;25001006415;ACIDEX;MEDICAMENTO;SIMILAR;ANTIACIDO
109220161;25351008532;ACIDEX;MEDICAMENTO;SIMILAR;ANTIACIDO
127020018;25000006023;ACIDO ACELTILSALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS
103110046;25000009973;ACIDO ACETIL SALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
128540001;25000003733;ACIDO ACETIL SALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS
112830042;25000002501;ACIDO ACETIL SALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS
131960004;25000004889;ACIDO ACETIL SALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
102270028;25000020680;ACIDO ACETIL SALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
102680632;25000013067;ACIDO ACETIL SALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS
128540002;25000003734;ACIDO ACETIL SALICILICO TAMPONADO;MEDICAMENTO;SIMILAR;ANALGESICOS
112330012;25000022778;ACIDO ACETILSALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS
103880026;25000009468;ACIDO ACETILSALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS
102030043;25000000275;ACIDO ACETILSALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
125680012;25000009201;ACIDO ACETILSALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS
122020001;25023150108;ACIDO ACETILSALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
112200002;25000022209;ACIDO ACETILSALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
135480024;25992005981;ACIDO ACETILSALICILICO;MEDICAMENTO;SIMILAR;PRODUTO P.TERAPIA SINTOMATICA DA GRIPE
105760091;25000007072;ACIDO ACETILSALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS
116070011;25992003876;ACIDO ACETILSALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
134890005;25000019001;ACIDO ACETILSALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
105110008;25023000056;ACIDO ACETILSALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS
110500029;25351025520;ACIDO ACETILSALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
107140060;25001006771;ACIDO ACETILSALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
110500031;25351025521;ACIDO ACETILSALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
139330005;25351029223;ACIDO ACETILSALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS
102350508;25351007423;ACIDO ACETILSALICILICO;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
105350087;25000001567;ACIDO ACETILSALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
103940003;25992021051;ACIDO ACETILSALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
134690001;25016001023;ACIDO ACETILSALICILICO;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
135690533;25351000427;ACIDO ACETILSALICILICO;MEDICAMENTO;GENÉRICO;ANTIAGREGANTE PLAQUETARIO
120190124;25351020247;ACIDO ACETILSALICILICO;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
125210016;25001016017;ACIDO ACETILSALICILICO + ASSOCIACOES;MEDICAMENTO;SIMILAR;ANALGESICOS CONTRA ENXAQUECA
103700227;25000011097;ACIDO ACETILSALICILICO + BICARBONATO DE SODIO;MEDICAMENTO;SIMILAR;ANALGESICOS
106460093;25000025244;ACIDO ACETILSALICILICO ASSOCIADO;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
102030048;25000033192;ACIDO ACETILSALICILICO ASSOCIADO;MEDICAMENTO;SIMILAR;ANALGESICOS NAO NARCOTICOS
120330007;25000013114;ACIDO ACETILSALICILICO DE LISINA;MEDICAMENTO;SIMILAR;ANTIAGREGANTE PLAQUETARIO
113430057;25992003408;ACIDO AMINOACETICO + ASSOCIACOES;MEDICAMENTO;SIMILAR;ANTIACIDOS E ANTIULCEROSOS ASSOCIADOS
101830014;25019000149;ACIDO ASCORBICO;MEDICAMENTO;SIMILAR;MONOVITAMINAS EXCETO VITAMINA K
110860002;25000026152;ACIDO ASCORBICO;MEDICAMENTO;SIMILAR;MONOVITAMINAS EXCETO VITAMINA K
102030049;25000000274;ACIDO ASCORBICO;MEDICAMENTO;SIMILAR;MONOVITAMINAS EXCETO VITAMINA K
135480032;25000012615;ACIDO ASCORBICO;MEDICAMENTO;ESPECÍFICO;MONOVITAMINAS EXCETO VITAMINA K
100630080;25991015987;ACIDO ASCORBICO;MEDICAMENTO;ESPECÍFICO;MONOVITAMINAS EXCETO VITAMINA K
101860026;25001004242;ACIDO ASCORBICO;MEDICAMENTO;SIMILAR;VITAMINAS
113430005;25992016832;ACIDO ASCORBICO;MEDICAMENTO;ESPECÍFICO;MONOVITAMINAS EXCETO VITAMINA K
106890068;25001007829;ACIDO ASCORBICO;MEDICAMENTO;SIMILAR;MONOVITAMINAS EXCETO VITAMINA K
100020069;25000015803;ACIDO ASCORBICO + ALFA-TOCOFEROL + BETACAROTENO + MINERAIS;MEDICAMENTO;SIMILAR;POLIVITAMINICOS COM MINERAIS
101550207;25000020166;ACIDO ASCORBICO + ASSOC;MEDICAMENTO;SIMILAR;VITAMINAS E SUPLEMENTOS MINERAIS
104400023;25992018247;ACIDO ASCORBICO + ASSOC.;MEDICAMENTO;SIMILAR;POLIVITAMINICOS SEM MINERAIS
127020029;25000016398;ACIDO ASCORBICO + ASSOCIAÇÕES;MEDICAMENTO;SIMILAR;POLIVITAMINICOS COM MINERAIS
127000002;25023000269;ACIDO ASCORBICO + ASSOCIAÇÕES;MEDICAMENTO;NOVO;VITAMINAS E SUPLEMENTOS MINERAIS
139330016;25351008545;ACIDO ASCORBICO + NIACINA + ASSOC. POLIVITAMINAS;MEDICAMENTO;NOVO;POLIVITAMINICOS COM MINERAIS
102850050;25001006492;ACIDO ASCORBICO + PARACETAMOL + CLORIDRATO DE FENILEFRINA;MEDICAMENTO;SIMILAR;PRODUTO P.TERAPIA SINTOMATICA DA GRIPE
127020023;25000013076;ACIDO ASCORBICO+COMPLEXO B;MEDICAMENTO;SIMILAR;POLIVITAMINICOS SEM MINERAIS
116540003;25000015061;ACIDO ASCÓRBICO;MEDICAMENTO;SIMILAR;MONOVITAMINAS EXCETO VITAMINA K
126250023;25000027815;ACIDO BENZOICO + ASSOCIAÇÕES;MEDICAMENTO;SIMILAR;ANTIMICOTICOS PARA USO TOPICO
115700008;25000016646;ACIDO BENZOICO + IODETO DE POTASSIO +IODO;MEDICAMENTO;SIMILAR;ANTIMICOTICOS PARA USO TOPICO
106890042;25001009994;ACIDO BENZOICO/IODO/IODETO DE POTASSIO;MEDICAMENTO;SIMILAR;ANTIMICOTICOS PARA USO TOPICO
101430025;25992015818;ACIDO DEHIDROCOLICO + CLORETO DE COLINA + GLICOCOLA;MEDICAMENTO;SIMILAR;DIGESTIVOS-ASSOCIACOES MEDICAMENTOSAS
103740008;25000014298;ACIDO DEHIDROCOLICO+EXTRATO FITOTERAPICOS+FOSFATO SODIO;MEDICAMENTO;SIMILAR;COLAGOGOS, COLERETICOS E HEPATOPROTETORES
126940006;25000004474;ACIDO DIMERCAPTOSSUCCINICO;MEDICAMENTO;SIMILAR;PRODUTOS PARA DIAGNOSTICO POR IMAGEM
113980022;25000012182;ACIDO DIMERCAPTOSUCCINICO;MEDICAMENTO;NOVO;PRODUTOS PARA DIAGNOSTICO POR IMAGEM
104340029;25000033781;ACIDO FOLICO;MEDICAMENTO;SIMILAR;ANTIANEMICOS
136700014;25000020023;ACIDO FOLICO;MEDICAMENTO;SIMILAR;MONOVITAMINAS EXCETO VITAMINA K
100430605;25000005892;ACIDO FOLICO - EUROFARMA;MEDICAMENTO;SIMILAR;ANTIANEMICOS SIMPLES
100470002;25000013637;ACIDO FOLINICO;MEDICAMENTO;SIMILAR;ANTIANEMICOS
108580212;25000000950;ACIDO FOLINICO;MEDICAMENTO;SIMILAR;ANTIANEMICOS
107150156;25000013789;ACIDO FOLINICO;MEDICAMENTO;SIMILAR;ANTIANEMICOS
109640001;25992001631;ACIDO FÊNICO;MEDICAMENTO;SIMILAR;PRODUTOS ODONTOLOGICOS
105830201;25992009472;ACIDO L-GLUTAMICO + FENITOINA;MEDICAMENTO;SIMILAR;ANTICONVULSIVANTES
100470531;25351669327;ACIDO MEFENAMICO;MEDICAMENTO;GENÉRICO;ANTINFLAMATORIOS
100431303;25351415062;ACIDO MEFENAMICO;MEDICAMENTO;GENÉRICO;ANTINFLAMATORIOS ANTIREUMATICOS
135170062;25351330137;ACIDO MEFENAMICO;MEDICAMENTO;GENÉRICO;ANTINFLAMATORIOS ANTIREUMATICOS
121550010;25000000377;ACIDO NALIDIXICO;MEDICAMENTO;SIMILAR;ANTINFECCIOSOS
108580177;25000004274;ACIDO NALIDIXICO;MEDICAMENTO;SIMILAR;OUTROS PRODUTOS COM ACAO NO TRATO URINARIO
102350509;25000001811;ACIDO NALIDIXICO;MEDICAMENTO;SIMILAR;OUTROS PRODUTOS COM ACAO NO TRATO URINARIO
105190031;25001008115;ACIDO ORTO-FENOLSULFONICO + RESORCINOL;MEDICAMENTO;SIMILAR;ANTISSEPTICO
100930159;25001026796;ACIDO SALICILICO;MEDICAMENTO;SIMILAR;OUTROS PRODUTOS PARA REMOCAO DE IMPUREZAS DO TEGUMENTO
106750061;25000023090;ACIDO SALICILICO;MEDICAMENTO;SIMILAR;CERATOLITICOS E CERATOPLASTICOS
149910002;25351005867;ACIDO SALICILICO;MEDICAMENTO;SIMILAR;CERATOLITICOS E CERATOPLASTICOS
105190035;25001018732;ACIDO SALICILICO + AC. BENZOICO + IODO MET. + IODETO  DE SODIO;MEDICAMENTO;SIMILAR;ANTIMICOTICOS PARA USO TOPICO
101620199;25000025591;ACIDO SALICILICO + ACIDO LATICO;MEDICAMENTO;SIMILAR;CERATOLITICOS E CERATOPLASTICOS
101910118;25992000790;ACIDO SALICILICO + CLORETO DE ZINCO;MEDICAMENTO;SIMILAR;CERATOLITICOS E CERATOPLASTICOS
105070015;25992000204;ACIDO TANICO+CANFORA+AMONIA+ETER ETILICO;MEDICAMENTO;SIMILAR;OUTROS PRODUTOS COM ACAO NA PELE E MUCOSAS
105830698;25351124596;ACIDO TRANEXAMICO;MEDICAMENTO;GENÉRICO;ANTIFIBRINOLITICOS
167730151;25351125006;ACIDO TRANEXAMICO;MEDICAMENTO;GENÉRICO;ANTIFIBRINOLITICOS
189000046;25351480176;ACIDO TRANEXAMICO;MEDICAMENTO;GENÉRICO;ANTIFIBRINOLITICOS
116370099;25351323698;ACIDO TRANEXAMICO;MEDICAMENTO;GENÉRICO;ANTIFIBRINOLITICOS
115200027;25000004457;ACIDO UNDECILENICO  +  ASSOCIAÇOES;MEDICAMENTO;SIMILAR;ANTIMICOTICOS PARA USO TOPICO
146680018;25351039244;ACIDO VALPROICO;MEDICAMENTO;GENÉRICO;ANTICONVULSIVANTES
116370129;25351194444;ACIDO ZOLEDRONICO;MEDICAMENTO;GENÉRICO;SUPRESSORES DA REABSORCAO OSSEA
100470541;25351393233;ACIDO ZOLEDRONICO;MEDICAMENTO;GENÉRICO;SUPRESSORES DA REABSORCAO OSSEA
102980415;25351572082;ACIDO ZOLEDRONICO;MEDICAMENTO;GENÉRICO;SUPRESSORES DA REABSORCAO OSSEA
155620038;25351469106;ACIDO ZOLEDRONICO;MEDICAMENTO;GENÉRICO;SUPRESSORES DA REABSORCAO OSSEA
109740191;25351221587;ACINIC;MEDICAMENTO;NOVO;ANTILIPEMICOS
105770139;25000023433;ACIVERAL;MEDICAMENTO;SIMILAR;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)
115600082;25000009244;ACIVIRAX;MEDICAMENTO;SIMILAR;ANTIVIROTICOS
103850115;25351191156;ACLAF;MEDICAMENTO;SIMILAR;ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS
103850116;25351191169;ACLAF;MEDICAMENTO;SIMILAR;ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS
100681026;25351264883;ACLASTA;MEDICAMENTO;NOVO;SUPRESSORES DA REABSORCAO OSSEA
101740001;25991008795;ACNASE;MEDICAMENTO;SIMILAR;PRODUTOS ANTI-ACNE
109740239;25351314228;ACNASE;MEDICAMENTO;SIMILAR;PRODUTOS ANTI-ACNE
