NUMERO_REGISTRO_PRODUTO;IDENTIFICADOR_DO_ITEM;NOME_PRODUTO;DATA_DE_CONSUMO;QUANTIDADE
137640057;25351038909;ADRECON;;
113430001;25001001416;ADREN;;
101910275;25000022256;ADRENALINA;;
101860013;25991009438;ADRENALINA;;
100810004;25991003214;ADRENOXIL;;
105500144;25351198101;ADRENYL;;
123890046;25992000479;ADRIBLASTINA;;
102160165;25351026059;ADRIBLASTINA;;
121100357;25351099739;ADRIBLASTINA;;
113430095;25000033549;ADROXIL;;
100200086;25000036685;ADVANTAN;;
162040002;25351322493;ADVANTAN;;
170560085;25351013858;ADVANTAN;;
185690010;25351711143;ADVANTAN;;
106830174;25351492741;ADVATE;;
156280004;25351062008;ADVATE;;
169790014;25351735857;ADVATE;;
106390288;25351779075;ADVATE;;
102100001;25000020518;ADVIDINE;;
121100056;25000006093;ADVIL;;
102160256;25351099953;ADVIL;;
121100455;25351190295;ADVIL;;
101070347;25351416131;ADVIL;;
102980104;25000016035;ADVIT;;
102100009;25351007676;ADVNASAL;;
169790024;25351411215;ADYNOVATE;;
106390297;25351779248;ADYNOVATE;;
156510053;25351431017;AEBOL;;
106750027;25001026196;AERO-PED;;
113430076;25000031963;AEROCLEAN;;
110130041;25000009903;AEROCORT S;;
154230113;25351029518;AERODILAT;;
103700096;25000000327;AERODINI;;
112780058;25000051128;AERODIOL;;
103700631;25351640423;AERODIVENT;;
100250002;25001025676;AEROFLUX;;
101070195;25351060575;AEROFLUX;;
117170009;25000016469;AEROFRIN;;
110130043;25000009256;AEROGOLD;;
120190009;25000013581;AEROGREEN;;
100580047;25001013953;AEROJET;;
100250003;25992000136;AEROLIN;;
101070226;25351108915;AEROLIN;;
109170033;25000005697;AEROMED;;
142570019;25351034749;AERONAX;;
113050026;25000007711;AEROTAMOL;;
104080071;25000014877;AEROTAMOL;;
100250043;25991002920;AEROTIDE;;
101070240;25351068172;AEROTIDE;;
107150015;25992008416;AEROTRAT;;
148500003;25351028081;AESCULUS HIPPOCASTANUM;;
100681065;25351571868;AFINITOR;;
138410050;25351753177;AFOLIC;;
138410045;25351484055;AFOLIC INFANTIL;;
103700157;25000028431;AFOPIC;;
102980425;25351120874;AFRAT;;
133480002;25351600824;AFREZZA;;
100930004;25000004739;AFRIN;;
172870503;25351279962;AFRIN;;
155840440;25351266985;AFRIN;;
100290190;25351303204;AFRIN;;
170560112;25351063419;AFRIN;;
100930183;25000017184;AFRIN SALINE MIST;;
172870510;25351279985;AFRIN SALINE MIST;;
101510130;25351810172;AFSTYLA;;
115600080;25000009234;AFTINE;;
127580012;25351031566;AFTJET;;
117170016;25000001374;AFTODERM;;
102660058;25351037053;AGALAX;;
126750167;25351180224;AGAMIR;;
105730084;25992002420;AGAROL;;
102160198;25351205515;AGAROL;;
157210003;25351266458;AGAROL;;
115200026;25000004450;AGARORIO;;
100680032;25992018872;AGASTEN;;
100250106;25000018327;AGENERASE;;
101070004;25351069848;AGENERASE;;
137640101;25351146001;AGEZAG;;
104540039;25001006059;AGILISIN;;
107140076;25001005227;AGINOTRICIN;;
106390173;25001013385;AGIOFIBRA;;
106390184;25992008282;AGIOLAX;;
188300049;25351067920;AGIOLAX;;
126060014;25351233543;AGLICON-SOY;;
135690615;25351723987;AGLITIL;;
126750390;25351731625;AGLITIL;;
152750004;25351562026;AGLIX;;
135690035;25351213147;AGLUCOSE;;
104670291;25992017686;AGONIADA COMPOSTA FARMAERVAS;;
112780082;25351505467;AGOXOM;;
113001126;25351662293;AGRANGIO;;
100290009;25000036025;AGRASTAT;;
137640120;25351065824;AGRASTAT;;
126940010;25000009739;AGREGADO DE ALBUMINA + ALBUMINA HUMANA;;
115700002;25000016664;AGRIPIN;;
115700025;25000013222;AGRIPIN;;
116780016;25351717258;AGRITOSS;;
135690030;25351169178;AGRYLIN;;
169790007;25351611661;AGRYLIN;;
106390302;25351778268;AGRYLIN;;
101080005;25000016966;AGUA BI-DESTILADA APIROGENICA;;
102680631;25000010816;AGUA BIDESTILADA;;
133828018;25000023474;AGUA BORICADA 3%;;
112830093;25000014159;AGUA DESTILADA;;
102940120;25000021786;AGUA DESTILADA ESTERIL E APIROGENICA;;
100660002;25991008903;AGUA INGLESA CATARINENSE;;
138100026;25025012130;AGUA OXIGENADA 10V;;
104650162;25000029381;AGUA PARA INJECAO;;
117720006;25000011243;AGUA PARA INJECAO;;
101620203;25000009362;AGUA PARA INJECAO;;
102700111;25001011327;AGUA PARA INJECAO;;
107040003;25000001643;AGUA PARA INJECAO;;
108580229;25351003864;AGUA PARA INJECAO;;
189000002;25351380861;AGUA PARA INJECAO;;
102270043;25000020695;AGUA PARA INJECAO MADREVITA;;
116370084;25351325198;AGUA PARA INJETAVEIS;;
101390016;25000006879;AGUA PARA INJEÇAO;;
103510051;25351454000;AGUA PARA INJEÇAO;;
102980539;25351606944;AGUA PARA INJEÇAO;;
106830094;25000011651;AGUA PARA INJEÇÃO;;
145870001;25351000180;AGUA PARA INJEÇÃO;;
117720024;25351281920;AGUA PARA INJEÇÃO;;
146950089;25351069849;AGUARDENTE ALEMÃ;;
109740273;25351368050;AGUD;;
167730136;25351460766;AH-ZUL;;
167730460;25351375923;AH-ZUL;;
110130293;25351850164;AILUK;;
102980238;25000004616;AIMAFIX;;
100431120;25351005438;AINDA SR;;
178170852;25351658662;AIPRI;;
121170119;25000051583;AIRCLIN;;
105730314;25351067272;AIRCLIN;;
100431006;25351343774;AIRES;;
194270082;25351746801;AIRES;;
194270085;25351721490;AIRES;;
100431371;25351049681;AIRES;;
100431373;25351064941;AIRES;;
102980463;25351365452;AITRAVIC;;
101810639;25351789769;AIXA;;
183260006;25351696698;AIXA;;
155730050;25351802291;AJOVY;;
144930061;25351662077;AKALMESE;;
104300023;25000008743;AKALURET;;
101160001;25992001198;AKINETON;;
105530334;25351693366;AKINETON;;
100020087;25000034555;AKIROL;;
106460217;25351003769;AKSSUS;;
191980008;25351257193;AKYNZEO;;
119090015;25351680254;ALAGLU;;
167730666;25351421036;ALANDRE;;
105700004;25001015032;ALANTOINA + ACIDO BORICO+OXIDO DE ZINCO;;
102850051;25001009938;ALANTOINA+AMINOACRIDINA+CLORIDRATO DE CINCHOCAINA+BENZOCAINA+SULF. DE;;
106030062;25000007058;ALBA 3;;
154230044;25351017583;ALBEL;;
154230323;25351503534;ALBEL;;
148250004;25351195235;ALBEMPHIL;;
102030040;25000001102;ALBEN;;
117170017;25000001380;ALBENDAL;;
105770134;25000018075;ALBENDAN;;
103900106;25000009801;ALBENDAZOL;;
104470005;25000013197;ALBENDAZOL;;
102640039;25000035242;ALBENDAZOL;;
126250036;25000036460;ALBENDAZOL;;
108840326;25000009486;ALBENDAZOL;;
104920134;25000020735;ALBENDAZOL;;
135690001;25001019411;ALBENDAZOL;;
103640045;25000000896;ALBENDAZOL;;
129250012;25016000069;ALBENDAZOL;;
100870047;25000027340;ALBENDAZOL;;
112130073;25992000792;ALBENDAZOL;;
105530258;25351002040;ALBENDAZOL;;
104650261;25351007082;ALBENDAZOL;;
102940090;25351007092;ALBENDAZOL;;
105530276;25351015053;ALBENDAZOL;;
125680029;25351008804;ALBENDAZOL;;
101910287;25000020054;ALBENDAZOL;;
125740028;25351031372;ALBENDAZOL;;
102350513;25351017459;ALBENDAZOL;;
116540009;25351025484;ALBENDAZOL;;
109220112;25992001219;ALBENDAZOL;;
142570033;25351040002;ALBENDAZOL;;
125680052;25351025917;ALBENDAZOL;;
110330026;25351036368;ALBENDAZOL;;
102350555;25351001398;ALBENDAZOL;;
120190139;25351161071;ALBENDAZOL;;
104650380;25351021553;ALBENDAZOL;;
102350662;25351053485;ALBENDAZOL;;
135690179;25351054107;ALBENDAZOL;;
105830332;25351053849;ALBENDAZOL;;
101810486;25351254583;ALBENDAZOL;;
101810495;25351302707;ALBENDAZOL;;
101810502;25351024359;ALBENDAZOL;;
105830459;25351252251;ALBENDAZOL;;
135690328;25351252295;ALBENDAZOL;;
102940136;25351386640;ALBENDAZOL;;
103700492;25351048548;ALBENDAZOL;;
126750102;25351338300;ALBENDAZOL;;
172870108;25351221891;ALBENDAZOL;;
172870229;25351223897;ALBENDAZOL;;
167730294;25351652550;ALBENDAZOL;;
167730351;25351663415;ALBENDAZOL;;
155840070;25351535535;ALBENDAZOL;;
155840095;25351534946;ALBENDAZOL;;
112130396;25351302972;ALBENDAZOL;;
112130471;25351650139;ALBENDAZOL;;
105730490;25351802811;ALBENDAZOL;;
143810187;25351575389;ALBENDAZOL;;
103700313;25351008541;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL;;
103110056;25000024017;ALBENDOL;;
129400006;25000011770;ALBENDOXIL;;
133460022;25351475834;ALBENDOXIL;;
104080058;25000032207;ALBENDROX;;
116800020;25000024242;ALBENDY;;
106890092;25351068294;ALBENDY;;
105350073;25000024350;ALBENIX;;
103700079;25000014006;ALBENTEL;;
103700676;25351751866;ALBENTEL;;
103700685;25351753858;ALBENTEL;;
102940077;25000018659;ALBENZONIL;;
100380064;25000000863;ALBEZIN;;
100580001;25991000481;ALBICON;;
107150112;25000002673;ALBISTIN;;
106390084;25992000488;ALBOCRESIL;;
178170908;25351109983;ALBOCRESIL;;
116370049;25351022717;ALBUMAX;;
116370005;25000021699;ALBUMINA HUMANA;;
118050001;25000008221;ALBUMINA HUMANA;;
109120001;25000031180;ALBUMINA HUMANA;;
102980204;25000022797;ALBUMINA HUMANA;;
125760010;25000026158;ALBUMINA HUMANA;;
101850001;25000025562;ALBUMINA HUMANA;;
128100001;25019004024;ALBUMINA HUMANA;;
113980013;25000007619;ALBUMINA HUMANA;;
111020001;25000024625;ALBUMINA HUMANA 20%;;
116370009;25000008015;ALBUMINA HUMANA 20%;;
109140017;25000009973;ALBUMINA HUMANA 20%;;
147320001;25351011597;ALBUMINA HUMANA 20%;;
123610059;25351254311;ALBUMINA HUMANA 20%;;
109140007;25001007256;ALBUMINA HUMANA 20% BIOTEST;;
106830162;25351450930;ALBUMINA HUMANA BAXTER AG;;
131360002;25000004611;ALBUMINA HUMANA DE ORIGEM PLASMATICA;;
131380003;25000034069;ALBUMINA HUMANA DE ORIGEM PLASMATICA LFB;;
136410001;25000003539;ALBUMINA HUMANA GRIFOLS;;
193040002;25351703906;ALBUMINA HUMANA HEMOBRÁS;;
115750001;25000005766;ALBUMINA HUMANA PLASMATICA;;
106830074;25992002681;ALBUMINA SÉRICA HUMANA NORMAL;;
156280006;25351062043;ALBUMINA SÉRICA HUMANA NORMAL;;
169790013;25351735856;ALBUMINA SÉRICA HUMANA NORMAL;;
106390295;25351779247;ALBUMINA SÉRICA HUMANA NORMAL;;
101510101;25001012193;ALBUMINAR;;
113980011;25000019719;ALBUNEX;;
123610049;25351002016;ALBUREX 20;;
142570051;25351040027;ALCACHOFRA;;
120090006;25000017254;ALCACHOFRA  BIONATUS;;
118600042;25351011446;ALCACHOFRA  HERBARIUM;;
126090144;25351067917;ALCACHOFRA AMAZON ERVAS;;
137640116;25351382148;ALCACHOFRA ASPEN PHARMA;;
145010010;25351060898;ALCACHOFRA BRASMED;;
105760010;25991015776;ALCACHOFRA COMPOSTA;;
116950015;25001015222;ALCACHOFRA COMPOSTA;;
102350256;25000006854;ALCACHOFRA COMPOSTA;;
102030001;25001016880;ALCACHOFRA COMPOSTA;;
137640093;25351056726;ALCACHOFRA COMPOSTA;;
154000048;25351423249;ALCACHOFRA COMPOSTA;;
116780010;25351506000;ALCACHOFRA EC;;
137070003;25351024050;ALCACHOFRA FLORA MEDICINAL;;
155590009;25351011180;ALCACHOFRA FLORA MEDICINAL;;
109220206;25351273428;ALCACHOFRA HERALD''S;;
106240240;25351292129;ALCACHOFRA MILIAN;;
118190119;25351363220;ALCACHOFRA MULTILAB;;
138410056;25351199493;ALCACHOFRA NATULAB;;
123970022;25351033386;ALCACHOFRA ORIENT;;
102644163;25001010554;ALCACHOFRA PURA CRONIN;;
105760124;25351091742;ALCACHOFRA SIMÕES;;
146820018;25351203579;ALCACHOFRA TKS;;
104730042;25351149445;ALCACHOFRA VIDORA;;
116950035;25351026018;ALCACHOFRA VITAMED;;
116950040;25351856729;ALCACHOFRA VITAMED;;
121390017;25351188495;ALCACHOFRA YANTEN;;
100663378;25000008737;ALCACHOFRAX;;
112700025;25000005018;ALCACHOL;;
121390019;25351188500;ALCACHOYAN;;
104040131;25001004603;ALCAFLOR;;
104041978;25351140703;ALCAFLOR UNO;;
172870467;25351516778;ALCAFLOR UNO;;
155840403;25351531940;ALCAFLOR UNO;;
144930033;25351025791;ALCAGEST;;
138100012;25351001590;ALCAHERB;;
105730741;25351107071;ALCAHERB;;
118600049;25351049950;ALCALERGIN;;
125740011;25000013031;ALCALIS GEL;;
105770002;25992021363;ALCALONE PLUS;;
117170058;25351138483;ALCANATAN;;
118600091;25351611046;ALCATOSS  XAROPE;;
137070002;25351023135;ALCAÇUZ FLORA MEDICINAL;;
155590923;25351044012;ALCAÇUZ FLORA MEDICINAL;;
105760002;25991009850;ALCOLSTOP;;
118190047;25000021980;ALCOOL IODADO 0,1%;;
104450039;25001022033;ALCOOLATURA DE AGRIÃO + ASSOCIAÇÕES;;
105250016;25351202949;ALCYTAM;;
123890086;25992003109;ALDACTONE;;
102160176;25351025995;ALDACTONE;;
121100419;25351097372;ALDACTONE;;
100200093;25351036889;ALDARA;;
162040001;25351325591;ALDARA;;
170560077;25351825469;ALDARA;;
104400098;25000005815;ALDARIL;;
123890091;25001002296;ALDAZIDA;;
102160170;25351025969;ALDAZIDA;;
121100427;25351097710;ALDAZIDA;;
103720228;25351533462;ALDIJET;;
103720265;25351726423;ALDIJET;;
110650009;25992007538;ALDOMET;;
100290138;25351045589;ALDOMET;;
137640117;25351266375;ALDOMET;;
103850075;25000010046;ALDOPA;;
137640040;25351038902;ALDOSTERIN;;
113430080;25000015269;ALDOTIL;;
122830089;25992006791;ALDROX  MAX;;
113001188;25351172382;ALDURAZYME;;
183260344;25351190077;ALDURAZYME;;
101810564;25351560625;ALEDEX;;
106390259;25351400457;ALEKTOS;;
178170902;25351109991;ALEKTOS;;
106390283;25351579065;ALEKTOS PED;;
178170909;25351110097;ALEKTOS PED;;
103900123;25000005296;ALENDIL;;
103900175;25351072022;ALENDIL CÁLCIO D;;
102351140;25351481982;ALENDOSSEO;;
103920117;25000018438;ALENDRIN;;
105730450;25351324045;ALENDRONATO DE SODIO;;
112130454;25351310503;ALENDRONATO DE SODIO;;
103700604;25351208937;ALENDRONATO DE SODIO;;
121100314;25351567070;ALENDRONATO DE SODIO;;
110390197;25351149857;ALENDRONATO DE SODIO;;
105730675;25351011436;ALENDRONATO DE SODIO;;
112130310;25351214828;ALENDRONATO DE SÓDIO;;
102350745;25351014449;ALENDRONATO DE SÓDIO;;
167730074;25351671288;ALENDRONATO DE SÓDIO;;
155840415;25351751639;ALENDRONATO DE SÓDIO;;
102351128;25351490882;ALENDRONATO DE SÓDIO;;
126750225;25351490858;ALENDRONATO DE SÓDIO;;
105830829;25351482017;ALENDRONATO DE SÓDIO;;
118620012;25000013649;ALENDRONATO SODICO;;
103940436;25000000016;ALENDRONATO SODICO;;
149910008;25351017216;ALENDRONATO SODICO;;
100680956;25351034438;ALENDRONATO SÓDICO;;
104920158;25351035437;ALENDRONATO SÓDICO;;
155840414;25351751383;ALENDRUS;;
155840534;25351457493;ALENDRUS;;
102350934;25351690732;ALENDÓSSEO;;
123520182;25351070740;ALENE;;
121100317;25351106659;ALENOST;;
101810540;25351195251;ALENTHUS XR;;
183260010;25351664127;ALENTHUS XR;;
105830657;25351254083;ALERADINA;;
105830850;25351204140;ALERADINA;;
102160050;25000011187;ALERDRYL -D;;
100580104;25351010274;ALERFIN;;
105830146;25000012394;ALERGALIV;;
167730251;25351661876;ALERGALIV;;
105830482;25351272334;ALERGALIV D;;
167730227;25351652628;ALERGALIV D;;
117170047;25351024470;ALERGCORTEM;;
108580064;25001014427;ALERGIDERM;;
104650451;25351191607;ALERGIDEX;;
172870126;25351271048;ALERGIDEX;;
155840128;25351555983;ALERGIDEX;;
102470002;25992018093;ALERGINYL;;
108580243;25992004744;ALERGITANIL;;
100430886;25351011753;ALERGO FILINAL;;
109740118;25351015616;ALERGOLON;;
143810149;25351286818;ALERGOMINE;;
102940117;25000021418;ALERGONIL;;
110130040;25000010145;ALERGOSAN;;
107140096;25001004730;ALERGYO;;
109740078;25000001681;ALERID;;
135320004;25016001196;ALERJON;;
104080016;25991005136;ALERMINE;;
104400123;25000033304;ALERSIN;;
121100226;25351201411;ALESSE;;
105770153;25000036561;ALETIR;;
101000554;25000001260;ALEVE;;
103720251;25351180241;ALEVO;;
103720270;25351919615;ALEVO;;
135690160;25351194649;ALEXA;;
123890031;25992007934;ALEXAN;;
112130175;25000004920;ALFAD;;
110630110;25351023036;ALFAEPOETINA;;
116370059;25351195167;ALFAEPOETINA;;
106460190;25351475740;ALFAESTRADIOL;;
116370057;25351224947;ALFAINTERFERONA 2A;;
112130088;25992009300;ALFAINTERFERONA 2B (RECOMBINANTE);;
105730528;25351689303;ALFAINTERFERONA 2B (RECOMBINANTE);;
110630111;25351050387;ALFAINTERFERONA 2b;;
109980001;25000009437;ALFAMETIDOPA;;
100820142;25000020895;ALFASIN;;
102980132;25000015893;ALFAST;;
135690447;25351111461;ALFRON;;
135690701;25351402843;ALFRON;;
105770124;25000005500;ALFUSINA;;
105500114;25000002444;ALFUZOSINA;;
101180113;25000002774;ALFUZOSINA CLORIDRATO;;
102350783;25351260934;ALGESTONA ACETOFENIDA + ENANTATO DE ESTRADIOL;;
105830469;25351250551;ALGESTONA ACETOFENIDA + ENANTATO DE ESTRADIOL;;
135690345;25351251003;ALGESTONA ACETOFENIDA + ENANTATO DE ESTRADIOL;;
100430986;25351010214;ALGESTONA ACETOFENIDA + ENANTATO DE ESTRADIOL;;
167730053;25351649926;ALGESTONA ACETOFENIDA + ENANTATO DE ESTRADIOL;;
143810056;25351002925;ALGEXIN;;
143810048;25992018951;ALGEXIN COMPOSTO;;
109220023;25992009242;ALGI DORSEROL;;
110130033;25000022919;ALGI TANDERIL;;
110130057;25351170645;ALGI TANDERIL;;
106890160;25351369865;ALGI-REUMATRIL;;
194270053;25351094891;ALGICOD;;
100431366;25351049634;ALGICOD;;
194270075;25351479553;ALGIE;;
100431353;25351833305;ALGIE;;
135690513;25351462145;ALGIFENACO;;
108580164;25000022554;ALGIFLANIL;;
102350393;25000036310;ALGIFLEX;;
105730003;25351855825;ALGILIVE;;
105820005;25000021983;ALGIREN;;
105770076;25000007733;ALGIRONA;;
105750059;25351005671;ALGOYECT;;
103920065;25000016473;ALGY-FLANDERIL;;
101910002;25992008546;ALGYSEDA;;
104041974;25351135747;ALHO LUPER;;
109860008;25000008360;ALIB;;
100660047;25992006752;ALICURA;;
113000019;25991009442;ALIDOR;;
101910257;25000018305;ALIFLEX;;
102980347;25351069264;ALIMAX;;
112600166;25351016112;ALIMTA;;
103970050;25992003246;ALIN;;
104970193;25000022903;ALIV;;
107150161;25000001901;ALIVBABY;;
103700624;25351618766;ALIVDIP;;
103700630;25351557060;ALIVDIP;;
109740123;25351002104;ALIVE;;
108460001;25992002988;ALIVIADOR;;
102640050;25000019481;ALIVIAGRIP;;
107150139;25000006293;ALIVIAN;;
127580016;25351016629;ALIVIC;;
115600036;25000004531;ALIVIOL;;
108970031;25351202076;ALIVIRONA;;
105820012;25000021883;ALIVISION;;
100930192;25000000123;ALIVIUM;;
100930218;25351178635;ALIVIUM;;
172870479;25351246767;ALIVIUM;;
178170807;25351258367;ALIVIUM;;
178170826;25351316225;ALIVIUM;;
118610050;25000026075;ALIVIX;;
143810163;25351823512;ALIVPRESS;;
104290072;25992007421;ALKA-SELTZER;;
170560024;25351212264;ALKA-SELTZER;;
102350205;25001012971;ALKAGEL;;
102350427;25000019557;ALKAZOL;;
100250089;25992000613;ALKERAN;;
101070176;25351034749;ALKERAN;;
137640150;25351594701;ALKERAN;;
127020028;25000022010;ALL 26;;
127020012;25000022009;ALL 26 GERIATRIC;;
126090010;25000005784;ALL 30 MASTER MAXLIFE;;
113000258;25000001469;ALLEGRA;;
183260359;25351190114;ALLEGRA;;
113000262;25000021879;ALLEGRA D;;
183260313;25351189991;ALLEGRA D;;
113001205;25351384319;ALLENASAL;;
183260447;25351636342;ALLENASAL;;
155840615;25351218338;ALLEP;;
155840618;25351432959;ALLEP PEDIÁTRICO;;
105730264;25000000353;ALLESTRA;;
102350637;25351001396;ALLEXOFEDRIN;;
102350860;25351001397;ALLEXOFEDRIN D;;
102351327;25351460829;ALLEXOFEDRIN PEDIÁTRICO;;
133460024;25351478751;ALLFORT;;
104971371;25351707796;ALLFORT;;
120090017;25000011984;ALLIUM SATIVUM;;
100470362;25351015505;ALLIUMHEXAL;;
105750046;25000013851;ALLOFERINE;;
167730629;25351128664;ALLOVITA;;
114620011;25351502966;ALLUNY;;
170560088;25351000642;ALLURENE;;
118610240;25351229044;ALOAX;;
118610278;25351490860;ALOAX;;
158190011;25351062606;ALOAX;;
105190028;25001085457;ALOE FEROX + MORMODICA PERCULATA;;
118600050;25351029842;ALOE GEL;;
107900001;25991010026;ALOES + ASSOCIAÇÕES;;
194270086;25351776545;ALOFF;;
100431386;25351111770;ALOFF;;
194270081;25351422775;ALOFF XPE;;
100431380;25351089841;ALOFF XPE;;
101180592;25351016175;ALOIS;;
101180615;25351355801;ALOIS;;
101180628;25351046006;ALOIS DUO;;
121100300;25351009372;ALOND;;
121100440;25351663301;ALOND;;
102160279;25351422732;ALOND;;
115350009;25351574199;ALOND;;
106240099;25351036337;ALOPURIMILIUM;;
121550039;25000000391;ALOPURINOL;;
102350364;25000021399;ALOPURINOL;;
104070074;25000029447;ALOPURINOL;;
101310008;25001005258;ALOPURINOL;;
102350520;25351019025;ALOPURINOL;;
146680014;25351034118;ALOPURINOL;;
125680191;25351369211;ALOPURINOL;;
101810569;25351485147;ALOPURINOL;;
183260035;25351688742;ALOPURINOL;;
101910304;25351276599;ALOXIDIL;;
106460189;25351193585;ALOZEX;;
109740270;25351318349;ALOZEX;;
104041950;25000005892;ALOZIC;;
103720276;25351594676;ALPES;;
103720305;25351536038;ALPES XL;;
154230138;25351566320;ALPHABRIN;;
101770016;25000035470;ALPHACAINE;;
110860018;25000005671;ALPHADOPA;;
101470142;25000025053;ALPHAGAN;;
177940038;25351549655;ALPHALIV;;
125760002;25000019896;ALPHANATE;;
136410014;25351654054;ALPHANATE;;
136410016;25351787623;ALPHANINE;;
125760003;25000019894;ALPHANINE SD;;
103940444;25000032777;ALPRAZOLAM;;
126030020;25000005991;ALPRAZOLAM;;
112130294;25351162101;ALPRAZOLAM;;
146680042;25351160522;ALPRAZOLAM;;
103700380;25000026089;ALPRAZOLAM;;
112830102;25351031472;ALPRAZOLAM;;
100680911;25351215789;ALPRAZOLAM;;
104920142;25351181735;ALPRAZOLAM;;
102350663;25351045574;ALPRAZOLAM;;
100430041;25351041190;ALPRAZOLAM;;
105830351;25351045348;ALPRAZOLAM;;
135690251;25351205117;ALPRAZOLAM;;
100470403;25351117077;ALPRAZOLAM;;
156510024;25351359481;ALPRAZOLAM;;
126750080;25351359433;ALPRAZOLAM;;
167730273;25351670002;ALPRAZOLAM;;
105730409;25351756674;ALPRAZOLAM;;
112130424;25351003399;ALPRAZOLAM;;
155840375;25351673883;ALPRAZOLAM;;
105730551;25351689262;ALPRAZOLAM;;
135690491;25351145123;ALPRODIL;;
100330073;25000005106;ALPROSTADIL;;
127480029;25351004453;ALPROXY;;
119610005;25000020786;ALREX;;
118610115;25351034288;ALRINTE;;
100431202;25351486871;ALTAD;;
100431261;25351000830;ALTAD CAPS;;
101070270;25351427879;ALTARGO;;
123520158;25351022812;ALTIVA;;
150650001;25351006299;ALTIVA;;
100431273;25351301787;ALTIVA;;
105250007;25351016475;ALTROX;;
100431421;25351853495;ALTRYXEN;;
102160280;25351054522;ALTVEN;;
188300085;25351574194;ALTVEN;;
113430033;25001007146;ALU-MAG;;
107140123;25000000544;ALUDROXIL;;
133828013;25000024857;ALUMEN;;
138410013;25351224966;ALUMIMAX;;
194270008;25351146522;ALURAX;;
100431405;25351227143;ALURAX;;
100580081;25000022798;ALVENT;;
103670007;25000007910;ALVEOFACT;;
109690041;25000001263;ALVEOLIN;;
149010011;25351044229;ALVEOLIN;;
106390230;25351193505;ALVESCO;;
102980460;25351453647;ALZ;;
101810543;25351144132;ALZEPINOL;;
183260064;25351666674;ALZEPINOL;;
106460211;25351499776;ALZYNAMIN;;
102700044;25001005400;ALÇATEN;;
103700614;25351194651;AMAGLYN;;
100431425;25351178953;AMALFI;;
100490104;25351280421;AMARGOL;;
113000205;25000008057;AMARYL;;
183260388;25351412017;AMARYL;;
113001044;25351003739;AMARYL FLEX;;
100430959;25351299730;AMATO;;
126090009;25000021559;AMAZON KIDS;;
143810031;25992020111;AMBEZETAL;;
124870017;25000030214;AMBILAN;;
125760007;25000002176;AMBISOME;;
101810273;25992011844;AMBRA SINTO T;;
116540008;25351030549;AMBRIZOL;;
104041980;25351062570;AMBROFLUX;;
172870449;25351516574;AMBROFLUX;;
100380048;25000000844;AMBROL;;
101550041;25001004800;AMBROTEN;;
104450105;25351023448;AMBROX;;
143810087;25351010850;AMBROXMEL;;
145170007;25351003636;AMEBIL PEDIATRICO;;
